QtBids,QBid,RampConstr,RCFrom,RCTo,RCRealPowerIncr,RCMin
2279,6309,112,-1,-1,-3.58,1
2280,6310,113,-1,-1,18.5,0
2280,6311,113,-1,-1,18.5,0
2280,6312,113,-1,-1,18.5,0
2280,6310,114,-1,-1,-18.5,1
2280,6311,114,-1,-1,-18.5,1
2280,6312,114,-1,-1,-18.5,1
2281,6313,115,-1,-1,8.5,0
2281,6314,115,-1,-1,8.5,0
2281,6315,115,-1,-1,8.5,0
2281,6313,116,-1,-1,-8.5,1
2281,6314,116,-1,-1,-8.5,1
2281,6315,116,-1,-1,-8.5,1
2521,7033,593,-1,-1,1.7,0
2521,7034,593,-1,-1,1.7,0
2521,7035,593,-1,-1,1.7,0
2521,7033,594,-1,-1,-1.7,1
2521,7034,594,-1,-1,-1.7,1
2521,7035,594,-1,-1,-1.7,1
2282,6316,117,-1,-1,5.2,0
2282,6317,117,-1,-1,5.2,0
2282,6318,117,-1,-1,5.2,0
2282,6316,118,-1,-1,-5.2,1
2282,6317,118,-1,-1,-5.2,1
2282,6318,118,-1,-1,-5.2,1
2408,6694,369,-1,-1,7.5,0
2408,6695,369,-1,-1,7.5,0
2408,6696,369,-1,-1,7.5,0
2408,6694,370,-1,-1,-7.5,1
2408,6695,370,-1,-1,-7.5,1
2408,6696,370,-1,-1,-7.5,1
2409,6697,371,-1,-1,11.5,0
2409,6698,371,-1,-1,11.5,0
2409,6699,371,-1,-1,11.5,0
2409,6697,372,-1,-1,-11.5,1
2409,6698,372,-1,-1,-11.5,1
2409,6699,372,-1,-1,-11.5,1
2410,6700,373,-1,-1,3,0
2410,6701,373,-1,-1,3,0
2410,6702,373,-1,-1,3,0
2410,6700,374,-1,-1,-3,1
2410,6701,374,-1,-1,-3,1
2410,6702,374,-1,-1,-3,1
2283,6319,119,-1,-1,6,0
2283,6320,119,-1,-1,6,0
2283,6321,119,-1,-1,6,0
2283,6319,120,-1,-1,-6,1
2283,6320,120,-1,-1,-6,1
2283,6321,120,-1,-1,-6,1
2411,6703,375,-1,-1,67,0
2411,6704,375,-1,-1,67,0
2411,6705,375,-1,-1,67,0
2411,6703,376,-1,-1,-67,1
2411,6704,376,-1,-1,-67,1
2411,6705,376,-1,-1,-67,1
2530,7060,611,-1,-1,12,0
2530,7061,611,-1,-1,12,0
2530,7062,611,-1,-1,12,0
2530,7060,612,-1,-1,-12,1
2530,7061,612,-1,-1,-12,1
2530,7062,612,-1,-1,-12,1
2412,6706,377,-1,-1,22,0
2412,6707,377,-1,-1,22,0
2412,6708,377,-1,-1,22,0
2412,6706,378,-1,-1,-22,1
2412,6707,378,-1,-1,-22,1
2412,6708,378,-1,-1,-22,1
2323,6439,199,-1,-1,56.7,0
2323,6440,199,-1,-1,56.7,0
2323,6441,199,-1,-1,56.7,0
2323,6439,200,-1,-1,-56.7,1
2323,6440,200,-1,-1,-56.7,1
2323,6441,200,-1,-1,-56.7,1
2324,6442,201,-1,-1,7.62,0
2324,6443,201,-1,-1,7.62,0
2324,6444,201,-1,-1,7.62,0
2324,6442,202,-1,-1,-7.62,1
2324,6443,202,-1,-1,-7.62,1
2324,6444,202,-1,-1,-7.62,1
2325,6445,203,-1,-1,10.4,0
2325,6446,203,-1,-1,10.4,0
2325,6447,203,-1,-1,10.4,0
2325,6445,204,-1,-1,-10.4,1
2325,6446,204,-1,-1,-10.4,1
2325,6447,204,-1,-1,-10.4,1
2326,6448,205,-1,-1,48,0
2326,6449,205,-1,-1,48,0
2326,6450,205,-1,-1,48,0
2326,6448,206,-1,-1,-48,1
2326,6449,206,-1,-1,-48,1
2326,6450,206,-1,-1,-48,1
2327,6451,207,-1,-1,47.9,0
2327,6452,207,-1,-1,47.9,0
2327,6453,207,-1,-1,47.9,0
2327,6451,208,-1,-1,-47.9,1
2327,6452,208,-1,-1,-47.9,1
2327,6453,208,-1,-1,-47.9,1
2328,6454,209,-1,-1,36.5,0
2328,6455,209,-1,-1,36.5,0
2328,6456,209,-1,-1,36.5,0
2328,6454,210,-1,-1,-36.5,1
2328,6455,210,-1,-1,-36.5,1
2328,6456,210,-1,-1,-36.5,1
2329,6457,211,-1,-1,7.3,0
2329,6458,211,-1,-1,7.3,0
2329,6459,211,-1,-1,7.3,0
2329,6457,212,-1,-1,-7.3,1
2329,6458,212,-1,-1,-7.3,1
2329,6459,212,-1,-1,-7.3,1
2330,6460,213,-1,-1,9.1,0
2330,6461,213,-1,-1,9.1,0
2330,6462,213,-1,-1,9.1,0
2330,6460,214,-1,-1,-9.1,1
2330,6461,214,-1,-1,-9.1,1
2330,6462,214,-1,-1,-9.1,1
2331,6463,215,-1,-1,66.9,0
2331,6464,215,-1,-1,66.9,0
2331,6465,215,-1,-1,66.9,0
2331,6463,216,-1,-1,-66.9,1
2331,6464,216,-1,-1,-66.9,1
2331,6465,216,-1,-1,-66.9,1
2332,6466,217,-1,-1,43.4,0
2332,6467,217,-1,-1,43.4,0
2332,6468,217,-1,-1,43.4,0
2332,6466,218,-1,-1,-43.4,1
2332,6467,218,-1,-1,-43.4,1
2332,6468,218,-1,-1,-43.4,1
2333,6469,219,-1,-1,6.6,0
2333,6470,219,-1,-1,6.6,0
2333,6471,219,-1,-1,6.6,0
2333,6469,220,-1,-1,-6.6,1
2333,6470,220,-1,-1,-6.6,1
2333,6471,220,-1,-1,-6.6,1
2334,6472,221,-1,-1,4.2,0
2334,6473,221,-1,-1,4.2,0
2334,6474,221,-1,-1,4.2,0
2334,6472,222,-1,-1,-4.2,1
2334,6473,222,-1,-1,-4.2,1
2334,6474,222,-1,-1,-4.2,1
2335,6475,223,-1,-1,137,0
2335,6476,223,-1,-1,137,0
2335,6477,223,-1,-1,137,0
2335,6475,224,-1,-1,-137,1
2335,6476,224,-1,-1,-137,1
2335,6477,224,-1,-1,-137,1
2336,6478,225,-1,-1,13.8,0
2336,6479,225,-1,-1,13.8,0
2336,6480,225,-1,-1,13.8,0
2336,6478,226,-1,-1,-13.8,1
2336,6479,226,-1,-1,-13.8,1
2336,6480,226,-1,-1,-13.8,1
2337,6481,227,-1,-1,14.6,0
2337,6482,227,-1,-1,14.6,0
2337,6483,227,-1,-1,14.6,0
2337,6481,228,-1,-1,-14.6,1
2337,6482,228,-1,-1,-14.6,1
2337,6483,228,-1,-1,-14.6,1
2338,6484,229,-1,-1,6.27,0
2338,6485,229,-1,-1,6.27,0
2338,6486,229,-1,-1,6.27,0
2338,6484,230,-1,-1,-6.27,1
2338,6485,230,-1,-1,-6.27,1
2338,6486,230,-1,-1,-6.27,1
2339,6487,231,-1,-1,16.2,0
2339,6488,231,-1,-1,16.2,0
2339,6489,231,-1,-1,16.2,0
2339,6487,232,-1,-1,-16.2,1
2339,6488,232,-1,-1,-16.2,1
2339,6489,232,-1,-1,-16.2,1
2231,6163,15,-1,-1,1043,0
2231,6164,15,-1,-1,1043,0
2231,6165,15,-1,-1,1043,0
2231,6163,16,-1,-1,-1043,1
2231,6164,16,-1,-1,-1043,1
2231,6165,16,-1,-1,-1043,1
2340,6490,233,-1,-1,188,0
2340,6491,233,-1,-1,188,0
2340,6492,233,-1,-1,188,0
2340,6490,234,-1,-1,-188,1
2340,6491,234,-1,-1,-188,1
2340,6492,234,-1,-1,-188,1
2341,6493,235,-1,-1,7.4,0
2341,6494,235,-1,-1,7.4,0
2341,6495,235,-1,-1,7.4,0
2341,6493,236,-1,-1,-7.4,1
2341,6494,236,-1,-1,-7.4,1
2341,6495,236,-1,-1,-7.4,1
2342,6496,237,-1,-1,13,0
2342,6497,237,-1,-1,13,0
2342,6498,237,-1,-1,13,0
2342,6496,238,-1,-1,-13,1
2342,6497,238,-1,-1,-13,1
2342,6498,238,-1,-1,-13,1
2343,6499,239,-1,-1,20,0
2343,6500,239,-1,-1,20,0
2343,6501,239,-1,-1,20,0
2343,6499,240,-1,-1,-20,1
2343,6500,240,-1,-1,-20,1
2343,6501,240,-1,-1,-20,1
2344,6502,241,-1,-1,56,0
2344,6503,241,-1,-1,56,0
2344,6504,241,-1,-1,56,0
2344,6502,242,-1,-1,-56,1
2344,6503,242,-1,-1,-56,1
2344,6504,242,-1,-1,-56,1
2248,6214,49,-1,-1,806.4,0
2248,6215,49,-1,-1,806.4,0
2248,6216,49,-1,-1,806.4,0
2248,6214,50,-1,-1,-806.4,1
2248,6215,50,-1,-1,-806.4,1
2248,6216,50,-1,-1,-806.4,1
2345,6505,243,-1,-1,13.5,0
2345,6506,243,-1,-1,13.5,0
2345,6507,243,-1,-1,13.5,0
2345,6505,244,-1,-1,-13.5,1
2345,6506,244,-1,-1,-13.5,1
2345,6507,244,-1,-1,-13.5,1
2346,6508,245,-1,-1,12,0
2346,6509,245,-1,-1,12,0
2346,6510,245,-1,-1,12,0
2346,6508,246,-1,-1,-12,1
2346,6509,246,-1,-1,-12,1
2346,6510,246,-1,-1,-12,1
2232,6166,17,-1,-1,598.5,0
2232,6167,17,-1,-1,598.5,0
2232,6168,17,-1,-1,598.5,0
2232,6166,18,-1,-1,-598.5,1
2232,6167,18,-1,-1,-598.5,1
2232,6168,18,-1,-1,-598.5,1
2347,6511,247,-1,-1,23.5,0
2347,6512,247,-1,-1,23.5,0
2347,6513,247,-1,-1,23.5,0
2347,6511,248,-1,-1,-23.5,1
2347,6512,248,-1,-1,-23.5,1
2347,6513,248,-1,-1,-23.5,1
2348,6514,249,-1,-1,38.1,0
2348,6515,249,-1,-1,38.1,0
2348,6516,249,-1,-1,38.1,0
2348,6514,250,-1,-1,-38.1,1
2348,6515,250,-1,-1,-38.1,1
2348,6516,250,-1,-1,-38.1,1
2349,6517,251,-1,-1,34.2,0
2349,6518,251,-1,-1,34.2,0
2349,6519,251,-1,-1,34.2,0
2349,6517,252,-1,-1,-34.2,1
2349,6518,252,-1,-1,-34.2,1
2349,6519,252,-1,-1,-34.2,1
2350,6520,253,-1,-1,13,0
2350,6521,253,-1,-1,13,0
2350,6522,253,-1,-1,13,0
2350,6520,254,-1,-1,-13,1
2350,6521,254,-1,-1,-13,1
2350,6522,254,-1,-1,-13,1
2249,6217,51,-1,-1,539,0
2249,6218,51,-1,-1,539,0
2249,6219,51,-1,-1,539,0
2249,6217,52,-1,-1,-539,1
2249,6218,52,-1,-1,-539,1
2249,6219,52,-1,-1,-539,1
2351,6523,255,-1,-1,144,0
2351,6524,255,-1,-1,144,0
2351,6525,255,-1,-1,144,0
2351,6523,256,-1,-1,-144,1
2351,6524,256,-1,-1,-144,1
2351,6525,256,-1,-1,-144,1
2352,6526,257,-1,-1,18.2,0
2352,6527,257,-1,-1,18.2,0
2352,6528,257,-1,-1,18.2,0
2352,6526,258,-1,-1,-18.2,1
2352,6527,258,-1,-1,-18.2,1
2352,6528,258,-1,-1,-18.2,1
2250,6220,53,-1,-1,560,0
2250,6221,53,-1,-1,560,0
2250,6222,53,-1,-1,560,0
2250,6220,54,-1,-1,-560,1
2250,6221,54,-1,-1,-560,1
2250,6222,54,-1,-1,-560,1
2251,6223,55,-1,-1,798,0
2251,6224,55,-1,-1,798,0
2251,6225,55,-1,-1,798,0
2251,6223,56,-1,-1,-798,1
2251,6224,56,-1,-1,-798,1
2251,6225,56,-1,-1,-798,1
2252,6226,57,-1,-1,11.9,0
2252,6227,57,-1,-1,11.9,0
2252,6228,57,-1,-1,11.9,0
2252,6226,58,-1,-1,-11.9,1
2252,6227,58,-1,-1,-11.9,1
2252,6228,58,-1,-1,-11.9,1
2253,6229,59,-1,-1,595,0
2253,6230,59,-1,-1,595,0
2253,6231,59,-1,-1,595,0
2253,6229,60,-1,-1,-595,1
2253,6230,60,-1,-1,-595,1
2253,6231,60,-1,-1,-595,1
2353,6529,259,-1,-1,10,0
2353,6530,259,-1,-1,10,0
2353,6531,259,-1,-1,10,0
2353,6529,260,-1,-1,-10,1
2353,6530,260,-1,-1,-10,1
2353,6531,260,-1,-1,-10,1
2354,6532,261,-1,-1,31.8,0
2354,6533,261,-1,-1,31.8,0
2354,6534,261,-1,-1,31.8,0
2354,6532,262,-1,-1,-31.8,1
2354,6533,262,-1,-1,-31.8,1
2354,6534,262,-1,-1,-31.8,1
2355,6535,263,-1,-1,13,0
2355,6536,263,-1,-1,13,0
2355,6537,263,-1,-1,13,0
2355,6535,264,-1,-1,-13,1
2355,6536,264,-1,-1,-13,1
2355,6537,264,-1,-1,-13,1
2356,6538,265,-1,-1,14,0
2356,6539,265,-1,-1,14,0
2356,6540,265,-1,-1,14,0
2356,6538,266,-1,-1,-14,1
2356,6539,266,-1,-1,-14,1
2356,6540,266,-1,-1,-14,1
2262,6256,77,-1,-1,255.5,0
2262,6257,77,-1,-1,255.5,0
2262,6258,77,-1,-1,255.5,0
2262,6256,78,-1,-1,-255.5,1
2262,6257,78,-1,-1,-255.5,1
2262,6258,78,-1,-1,-255.5,1
2453,6829,459,-1,-1,13,0
2453,6830,459,-1,-1,13,0
2453,6831,459,-1,-1,13,0
2453,6829,460,-1,-1,-13,1
2453,6830,460,-1,-1,-13,1
2453,6831,460,-1,-1,-13,1
2357,6541,267,-1,-1,26,0
2357,6542,267,-1,-1,26,0
2357,6543,267,-1,-1,26,0
2357,6541,268,-1,-1,-26,1
2357,6542,268,-1,-1,-26,1
2357,6543,268,-1,-1,-26,1
2358,6544,269,-1,-1,10.5,0
2358,6545,269,-1,-1,10.5,0
2358,6546,269,-1,-1,10.5,0
2358,6544,270,-1,-1,-10.5,1
2358,6545,270,-1,-1,-10.5,1
2358,6546,270,-1,-1,-10.5,1
2454,6832,461,-1,-1,7.2,0
2454,6833,461,-1,-1,7.2,0
2454,6834,461,-1,-1,7.2,0
2454,6832,462,-1,-1,-7.2,1
2454,6833,462,-1,-1,-7.2,1
2454,6834,462,-1,-1,-7.2,1
2359,6547,271,-1,-1,28,0
2359,6548,271,-1,-1,28,0
2359,6549,271,-1,-1,28,0
2359,6547,272,-1,-1,-28,1
2359,6548,272,-1,-1,-28,1
2359,6549,272,-1,-1,-28,1
2364,6562,281,-1,-1,18,0
2364,6563,281,-1,-1,18,0
2364,6564,281,-1,-1,18,0
2364,6562,282,-1,-1,-18,1
2364,6563,282,-1,-1,-18,1
2364,6564,282,-1,-1,-18,1
2365,6565,283,-1,-1,65,0
2365,6566,283,-1,-1,65,0
2365,6567,283,-1,-1,65,0
2365,6565,284,-1,-1,-65,1
2365,6566,284,-1,-1,-65,1
2365,6567,284,-1,-1,-65,1
2456,6838,463,-1,-1,126,0
2456,6839,463,-1,-1,126,0
2456,6840,463,-1,-1,126,0
2456,6838,464,-1,-1,-126,1
2456,6839,464,-1,-1,-126,1
2456,6840,464,-1,-1,-126,1
2457,6841,465,-1,-1,8.6,0
2457,6842,465,-1,-1,8.6,0
2457,6843,465,-1,-1,8.6,0
2457,6841,466,-1,-1,-8.6,1
2457,6842,466,-1,-1,-8.6,1
2457,6843,466,-1,-1,-8.6,1
2366,6568,285,-1,-1,36.2,0
2366,6569,285,-1,-1,36.2,0
2366,6570,285,-1,-1,36.2,0
2366,6568,286,-1,-1,-36.2,1
2366,6569,286,-1,-1,-36.2,1
2366,6570,286,-1,-1,-36.2,1
2367,6571,287,-1,-1,71,0
2367,6572,287,-1,-1,71,0
2367,6573,287,-1,-1,71,0
2367,6571,288,-1,-1,-71,1
2367,6572,288,-1,-1,-71,1
2367,6573,288,-1,-1,-71,1
2297,6361,147,-1,-1,7,0
2297,6362,147,-1,-1,7,0
2297,6363,147,-1,-1,7,0
2297,6361,148,-1,-1,-7,1
2297,6362,148,-1,-1,-7,1
2297,6363,148,-1,-1,-7,1
2368,6574,289,-1,-1,23,0
2368,6575,289,-1,-1,23,0
2368,6576,289,-1,-1,23,0
2368,6574,290,-1,-1,-23,1
2368,6575,290,-1,-1,-23,1
2368,6576,290,-1,-1,-23,1
2369,6577,291,-1,-1,28,0
2369,6578,291,-1,-1,28,0
2369,6579,291,-1,-1,28,0
2369,6577,292,-1,-1,-28,1
2369,6578,292,-1,-1,-28,1
2369,6579,292,-1,-1,-28,1
2254,6232,61,-1,-1,269.5,0
2254,6233,61,-1,-1,269.5,0
2254,6234,61,-1,-1,269.5,0
2254,6232,62,-1,-1,-269.5,1
2254,6233,62,-1,-1,-269.5,1
2254,6234,62,-1,-1,-269.5,1
2458,6844,467,-1,-1,11.5,0
2458,6845,467,-1,-1,11.5,0
2458,6846,467,-1,-1,11.5,0
2458,6844,468,-1,-1,-11.5,1
2458,6845,468,-1,-1,-11.5,1
2458,6846,468,-1,-1,-11.5,1
2459,6847,469,-1,-1,29,0
2459,6848,469,-1,-1,29,0
2459,6849,469,-1,-1,29,0
2459,6847,470,-1,-1,-29,1
2459,6848,470,-1,-1,-29,1
2459,6849,470,-1,-1,-29,1
2460,6850,471,-1,-1,29,0
2460,6851,471,-1,-1,29,0
2460,6852,471,-1,-1,29,0
2460,6850,472,-1,-1,-29,1
2460,6851,472,-1,-1,-29,1
2460,6852,472,-1,-1,-29,1
2461,6853,473,-1,-1,27,0
2461,6854,473,-1,-1,27,0
2461,6855,473,-1,-1,27,0
2461,6853,474,-1,-1,-27,1
2461,6854,474,-1,-1,-27,1
2461,6855,474,-1,-1,-27,1
2370,6580,293,-1,-1,22.8,0
2370,6581,293,-1,-1,22.8,0
2370,6582,293,-1,-1,22.8,0
2370,6580,294,-1,-1,-22.8,1
2370,6581,294,-1,-1,-22.8,1
2370,6582,294,-1,-1,-22.8,1
2462,6856,475,-1,-1,41,0
2462,6857,475,-1,-1,41,0
2462,6858,475,-1,-1,41,0
2462,6856,476,-1,-1,-41,1
2462,6857,476,-1,-1,-41,1
2462,6858,476,-1,-1,-41,1
2371,6583,295,-1,-1,32.5,0
2371,6584,295,-1,-1,32.5,0
2371,6585,295,-1,-1,32.5,0
2371,6583,296,-1,-1,-32.5,1
2371,6584,296,-1,-1,-32.5,1
2371,6585,296,-1,-1,-32.5,1
2372,6586,297,-1,-1,7,0
2372,6587,297,-1,-1,7,0
2372,6588,297,-1,-1,7,0
2372,6586,298,-1,-1,-7,1
2372,6587,298,-1,-1,-7,1
2372,6588,298,-1,-1,-7,1
2373,6589,299,-1,-1,17,0
2373,6590,299,-1,-1,17,0
2373,6591,299,-1,-1,17,0
2373,6589,300,-1,-1,-17,1
2373,6590,300,-1,-1,-17,1
2373,6591,300,-1,-1,-17,1
2374,6592,301,-1,-1,5.2,0
2374,6593,301,-1,-1,5.2,0
2374,6594,301,-1,-1,5.2,0
2374,6592,302,-1,-1,-5.2,1
2374,6593,302,-1,-1,-5.2,1
2374,6594,302,-1,-1,-5.2,1
2375,6595,303,-1,-1,5.65,0
2375,6596,303,-1,-1,5.65,0
2375,6597,303,-1,-1,5.65,0
2375,6595,304,-1,-1,-5.65,1
2375,6596,304,-1,-1,-5.65,1
2375,6597,304,-1,-1,-5.65,1
2376,6598,305,-1,-1,10.3,0
2376,6599,305,-1,-1,10.3,0
2376,6600,305,-1,-1,10.3,0
2376,6598,306,-1,-1,-10.3,1
2376,6599,306,-1,-1,-10.3,1
2376,6600,306,-1,-1,-10.3,1
2377,6601,307,-1,-1,10,0
2377,6602,307,-1,-1,10,0
2377,6603,307,-1,-1,10,0
2377,6601,308,-1,-1,-10,1
2377,6602,308,-1,-1,-10,1
2377,6603,308,-1,-1,-10,1
2378,6604,309,-1,-1,9,0
2378,6605,309,-1,-1,9,0
2378,6606,309,-1,-1,9,0
2378,6604,310,-1,-1,-9,1
2378,6605,310,-1,-1,-9,1
2378,6606,310,-1,-1,-9,1
2379,6607,311,-1,-1,13.9,0
2379,6608,311,-1,-1,13.9,0
2379,6609,311,-1,-1,13.9,0
2379,6607,312,-1,-1,-13.9,1
2379,6608,312,-1,-1,-13.9,1
2379,6609,312,-1,-1,-13.9,1
2380,6610,313,-1,-1,19.6,0
2380,6611,313,-1,-1,19.6,0
2380,6612,313,-1,-1,19.6,0
2380,6610,314,-1,-1,-19.6,1
2380,6611,314,-1,-1,-19.6,1
2380,6612,314,-1,-1,-19.6,1
2463,6859,477,-1,-1,16,0
2463,6860,477,-1,-1,16,0
2463,6861,477,-1,-1,16,0
2463,6859,478,-1,-1,-16,1
2463,6860,478,-1,-1,-16,1
2463,6861,478,-1,-1,-16,1
2464,6862,479,-1,-1,18.5,0
2464,6863,479,-1,-1,18.5,0
2464,6864,479,-1,-1,18.5,0
2464,6862,480,-1,-1,-18.5,1
2464,6863,480,-1,-1,-18.5,1
2464,6864,480,-1,-1,-18.5,1
2465,6865,481,-1,-1,11,0
2465,6866,481,-1,-1,11,0
2465,6867,481,-1,-1,11,0
2465,6865,482,-1,-1,-11,1
2465,6866,482,-1,-1,-11,1
2465,6867,482,-1,-1,-11,1
2466,6868,483,-1,-1,32,0
2466,6869,483,-1,-1,32,0
2466,6870,483,-1,-1,32,0
2466,6868,484,-1,-1,-32,1
2466,6869,484,-1,-1,-32,1
2466,6870,484,-1,-1,-32,1
2381,6613,315,-1,-1,23.8,0
2381,6614,315,-1,-1,23.8,0
2381,6615,315,-1,-1,23.8,0
2381,6613,316,-1,-1,-23.8,1
2381,6614,316,-1,-1,-23.8,1
2381,6615,316,-1,-1,-23.8,1
2256,6238,65,-1,-1,560,0
2256,6239,65,-1,-1,560,0
2256,6240,65,-1,-1,560,0
2256,6238,66,-1,-1,-560,1
2256,6239,66,-1,-1,-560,1
2256,6240,66,-1,-1,-560,1
2467,6871,485,-1,-1,47,0
2467,6872,485,-1,-1,47,0
2467,6873,485,-1,-1,47,0
2467,6871,486,-1,-1,-47,1
2467,6872,486,-1,-1,-47,1
2467,6873,486,-1,-1,-47,1
2468,6874,487,-1,-1,50,0
2468,6875,487,-1,-1,50,0
2468,6876,487,-1,-1,50,0
2468,6874,488,-1,-1,-50,1
2468,6875,488,-1,-1,-50,1
2468,6876,488,-1,-1,-50,1
2382,6616,317,-1,-1,41.9,0
2382,6617,317,-1,-1,41.9,0
2382,6618,317,-1,-1,41.9,0
2382,6616,318,-1,-1,-41.9,1
2382,6617,318,-1,-1,-41.9,1
2382,6618,318,-1,-1,-41.9,1
2469,6877,489,-1,-1,24,0
2469,6878,489,-1,-1,24,0
2469,6879,489,-1,-1,24,0
2469,6877,490,-1,-1,-24,1
2469,6878,490,-1,-1,-24,1
2469,6879,490,-1,-1,-24,1
2383,6619,319,-1,-1,39.7,0
2383,6620,319,-1,-1,39.7,0
2383,6621,319,-1,-1,39.7,0
2383,6619,320,-1,-1,-39.7,1
2383,6620,320,-1,-1,-39.7,1
2383,6621,320,-1,-1,-39.7,1
2470,6880,491,-1,-1,18,0
2470,6881,491,-1,-1,18,0
2470,6882,491,-1,-1,18,0
2470,6880,492,-1,-1,-18,1
2470,6881,492,-1,-1,-18,1
2470,6882,492,-1,-1,-18,1
2384,6622,321,-1,-1,13,0
2384,6623,321,-1,-1,13,0
2384,6624,321,-1,-1,13,0
2384,6622,322,-1,-1,-13,1
2384,6623,322,-1,-1,-13,1
2384,6624,322,-1,-1,-13,1
2385,6625,323,-1,-1,51,0
2385,6626,323,-1,-1,51,0
2385,6627,323,-1,-1,51,0
2385,6625,324,-1,-1,-51,1
2385,6626,324,-1,-1,-51,1
2385,6627,324,-1,-1,-51,1
2471,6883,493,-1,-1,45,0
2471,6884,493,-1,-1,45,0
2471,6885,493,-1,-1,45,0
2471,6883,494,-1,-1,-45,1
2471,6884,494,-1,-1,-45,1
2471,6885,494,-1,-1,-45,1
2386,6628,325,-1,-1,16.5,0
2386,6629,325,-1,-1,16.5,0
2386,6630,325,-1,-1,16.5,0
2386,6628,326,-1,-1,-16.5,1
2386,6629,326,-1,-1,-16.5,1
2386,6630,326,-1,-1,-16.5,1
2387,6631,327,-1,-1,94,0
2387,6632,327,-1,-1,94,0
2387,6633,327,-1,-1,94,0
2387,6631,328,-1,-1,-94,1
2387,6632,328,-1,-1,-94,1
2387,6633,328,-1,-1,-94,1
2472,6886,495,-1,-1,38.5,0
2472,6887,495,-1,-1,38.5,0
2472,6888,495,-1,-1,38.5,0
2472,6886,496,-1,-1,-38.5,1
2472,6887,496,-1,-1,-38.5,1
2472,6888,496,-1,-1,-38.5,1
2473,6889,497,-1,-1,21,0
2473,6890,497,-1,-1,21,0
2473,6891,497,-1,-1,21,0
2473,6889,498,-1,-1,-21,1
2473,6890,498,-1,-1,-21,1
2473,6891,498,-1,-1,-21,1
2257,6241,67,-1,-1,560,0
2257,6242,67,-1,-1,560,0
2257,6243,67,-1,-1,560,0
2257,6241,68,-1,-1,-560,1
2257,6242,68,-1,-1,-560,1
2257,6243,68,-1,-1,-560,1
2388,6634,329,-1,-1,21.5,0
2388,6635,329,-1,-1,21.5,0
2388,6636,329,-1,-1,21.5,0
2388,6634,330,-1,-1,-21.5,1
2388,6635,330,-1,-1,-21.5,1
2388,6636,330,-1,-1,-21.5,1
2474,6892,499,-1,-1,31,0
2474,6893,499,-1,-1,31,0
2474,6894,499,-1,-1,31,0
2474,6892,500,-1,-1,-31,1
2474,6893,500,-1,-1,-31,1
2474,6894,500,-1,-1,-31,1
2298,6364,149,-1,-1,7.4,0
2298,6365,149,-1,-1,7.4,0
2298,6366,149,-1,-1,7.4,0
2298,6364,150,-1,-1,-7.4,1
2298,6365,150,-1,-1,-7.4,1
2298,6366,150,-1,-1,-7.4,1
2389,6637,331,-1,-1,12.4,0
2389,6638,331,-1,-1,12.4,0
2389,6639,331,-1,-1,12.4,0
2389,6637,332,-1,-1,-12.4,1
2389,6638,332,-1,-1,-12.4,1
2389,6639,332,-1,-1,-12.4,1
2390,6640,333,-1,-1,3.4,0
2390,6641,333,-1,-1,3.4,0
2390,6642,333,-1,-1,3.4,0
2390,6640,334,-1,-1,-3.4,1
2390,6641,334,-1,-1,-3.4,1
2390,6642,334,-1,-1,-3.4,1
2391,6643,335,-1,-1,36,0
2391,6644,335,-1,-1,36,0
2391,6645,335,-1,-1,36,0
2391,6643,336,-1,-1,-36,1
2391,6644,336,-1,-1,-36,1
2391,6645,336,-1,-1,-36,1
2475,6895,501,-1,-1,9.5,0
2475,6896,501,-1,-1,9.5,0
2475,6897,501,-1,-1,9.5,0
2475,6895,502,-1,-1,-9.5,1
2475,6896,502,-1,-1,-9.5,1
2475,6897,502,-1,-1,-9.5,1
2476,6898,503,-1,-1,41,0
2476,6899,503,-1,-1,41,0
2476,6900,503,-1,-1,41,0
2476,6898,504,-1,-1,-41,1
2476,6899,504,-1,-1,-41,1
2476,6900,504,-1,-1,-41,1
2392,6646,337,-1,-1,12.8,0
2392,6647,337,-1,-1,12.8,0
2392,6648,337,-1,-1,12.8,0
2392,6646,338,-1,-1,-12.8,1
2392,6647,338,-1,-1,-12.8,1
2392,6648,338,-1,-1,-12.8,1
2240,6190,33,-1,-1,560,0
2240,6191,33,-1,-1,560,0
2240,6192,33,-1,-1,560,0
2240,6190,34,-1,-1,-560,1
2240,6191,34,-1,-1,-560,1
2240,6192,34,-1,-1,-560,1
2477,6901,505,-1,-1,130,0
2477,6902,505,-1,-1,130,0
2477,6903,505,-1,-1,130,0
2477,6901,506,-1,-1,-130,1
2477,6902,506,-1,-1,-130,1
2477,6903,506,-1,-1,-130,1
2393,6649,339,-1,-1,69,0
2393,6650,339,-1,-1,69,0
2393,6651,339,-1,-1,69,0
2393,6649,340,-1,-1,-69,1
2393,6650,340,-1,-1,-69,1
2393,6651,340,-1,-1,-69,1
2394,6652,341,-1,-1,240,0
2394,6653,341,-1,-1,240,0
2394,6654,341,-1,-1,240,0
2394,6652,342,-1,-1,-240,1
2394,6653,342,-1,-1,-240,1
2394,6654,342,-1,-1,-240,1
2395,6655,343,-1,-1,50,0
2395,6656,343,-1,-1,50,0
2395,6657,343,-1,-1,50,0
2395,6655,344,-1,-1,-50,1
2395,6656,344,-1,-1,-50,1
2395,6657,344,-1,-1,-50,1
2396,6658,345,-1,-1,11,0
2396,6659,345,-1,-1,11,0
