QtBids,QBid1,QBid2,Tau,ForTime
227933,759219,759222,89,92
227933,759220,759222,90,92
227933,759221,759222,91,92
227933,759222,759222,92,92
227935,759224,759224,89,89
227935,759224,759225,89,90
227935,759225,759225,90,90
227935,759224,759226,89,91
227935,759225,759226,90,91
227935,759226,759226,91,91
227936,759227,759227,89,89
227936,759227,759228,89,90
227936,759228,759228,90,90
227937,759229,759229,89,89
227937,759229,759230,89,90
227937,759230,759230,90,90
227937,759229,759231,89,91
227937,759230,759231,90,91
227937,759231,759231,91,91
227938,759232,759232,89,89
227938,759232,759233,89,90
227938,759233,759233,90,90
227940,759235,759235,89,89
227940,759235,759236,89,90
227940,759236,759236,90,90
227940,759235,759237,89,91
227940,759236,759237,90,91
227940,759237,759237,91,91
227940,759235,759238,89,92
227940,759236,759238,90,92
227940,759237,759238,91,92
227940,759238,759238,92,92
227941,759239,759239,89,89
227941,759239,759240,89,90
227941,759240,759240,90,90
227941,759239,759241,89,91
227941,759240,759241,90,91
227941,759241,759241,91,91
227943,759243,759243,89,89
227943,759243,759244,89,90
227943,759244,759244,90,90
227944,759245,759245,89,89
227944,759245,759246,89,90
227944,759246,759246,90,90
227944,759245,759247,89,91
227944,759246,759247,90,91
227944,759247,759247,91,91
227944,759245,759248,89,92
227944,759246,759248,90,92
227944,759247,759248,91,92
227944,759248,759248,92,92
227946,759250,759250,89,89
227946,759250,759251,89,90
227946,759251,759251,90,90
227946,759250,759252,89,91
227946,759251,759252,90,91
227946,759252,759252,91,91
227946,759250,759253,89,92
227946,759251,759253,90,92
227946,759252,759253,91,92
227946,759253,759253,92,92
227947,759254,759254,89,89
227947,759254,759255,89,90
227947,759255,759255,90,90
227947,759254,759256,89,91
227947,759255,759256,90,91
227947,759256,759256,91,91
227948,759257,759257,89,89
227948,759257,759258,89,90
227948,759258,759258,90,90
227950,759260,759260,89,89
227950,759260,759261,89,90
227950,759261,759261,90,90
227950,759260,759262,89,91
227950,759261,759262,90,91
227950,759262,759262,91,91
227951,759263,759263,89,89
227951,759263,759264,89,90
227951,759264,759264,90,90
227952,759265,759265,89,89
227952,759265,759266,89,90
227952,759266,759266,90,90
227952,759265,759267,89,91
227952,759266,759267,90,91
227952,759267,759267,91,91
227952,759265,759268,89,92
227952,759266,759268,90,92
227952,759267,759268,91,92
227952,759268,759268,92,92
227953,759269,759269,89,89
227953,759269,759270,89,90
227953,759270,759270,90,90
227953,759269,759271,89,91
227953,759270,759271,90,91
227953,759271,759271,91,91
227954,759272,759272,89,89
227954,759272,759273,89,90
227954,759273,759273,90,90
227956,759275,759275,89,89
227956,759275,759276,89,90
227956,759276,759276,90,90
227956,759275,759277,89,91
227956,759276,759277,90,91
227956,759277,759277,91,91
227956,759275,759278,89,92
227956,759276,759278,90,92
227956,759277,759278,91,92
227956,759278,759278,92,92
227958,759280,759280,89,89
227958,759280,759281,89,90
227958,759281,759281,90,90
227959,759282,759282,89,89
227959,759282,759283,89,90
227959,759283,759283,90,90
227959,759282,759284,89,91
227959,759283,759284,90,91
227959,759284,759284,91,91
227959,759282,759285,89,92
227959,759283,759285,90,92
227959,759284,759285,91,92
227959,759285,759285,92,92
227960,759286,759286,89,89
227960,759286,759287,89,90
227960,759287,759287,90,90
227960,759286,759288,89,91
227960,759287,759288,90,91
227960,759288,759288,91,91
227961,759289,759289,89,89
227961,759289,759290,89,90
227961,759290,759290,90,90
227962,759291,759291,89,89
227962,759291,759292,89,90
227962,759292,759292,90,90
227962,759291,759293,89,91
227962,759292,759293,90,91
227962,759293,759293,91,91
227962,759291,759294,89,92
227962,759292,759294,90,92
227962,759293,759294,91,92
227962,759294,759294,92,92
227964,759296,759296,89,89
227964,759296,759297,89,90
227964,759297,759297,90,90
227964,759296,759298,89,91
227964,759297,759298,90,91
227964,759298,759298,91,91
227965,759299,759299,89,89
227965,759299,759300,89,90
227965,759300,759300,90,90
227965,759299,759301,89,91
227965,759300,759301,90,91
227965,759301,759301,91,91
227966,759302,759302,89,89
227966,759302,759303,89,90
227966,759303,759303,90,90
227967,759304,759304,89,89
227967,759304,759305,89,90
227967,759305,759305,90,90
227967,759304,759306,89,91
227967,759305,759306,90,91
227967,759306,759306,91,91
227967,759304,759307,89,92
227967,759305,759307,90,92
227967,759306,759307,91,92
227967,759307,759307,92,92
227969,759309,759309,89,89
227969,759309,759310,89,90
227969,759310,759310,90,90
227969,759309,759311,89,91
227969,759310,759311,90,91
227969,759311,759311,91,91
227969,759309,759312,89,92
227969,759310,759312,90,92
227969,759311,759312,91,92
227969,759312,759312,92,92
227970,759313,759313,89,89
227970,759313,759314,89,90
227970,759314,759314,90,90
227972,759316,759316,89,89
227972,759316,759317,89,90
227972,759317,759317,90,90
227972,759316,759318,89,91
227972,759317,759318,90,91
227972,759318,759318,91,91
227745,758744,758744,89,89
227745,758744,758745,89,90
227745,758745,758745,90,90
227745,758744,758746,89,91
227745,758745,758746,90,91
227745,758746,758746,91,91
227746,758747,758747,89,89
227746,758747,758748,89,90
227746,758748,758748,90,90
227746,758747,758749,89,91
227746,758748,758749,90,91
227746,758749,758749,91,91
227746,758747,758750,89,92
227746,758748,758750,90,92
227746,758749,758750,91,92
227746,758750,758750,92,92
227747,758751,758751,89,89
227747,758751,758752,89,90
227747,758752,758752,90,90
227747,758751,758753,89,91
227747,758752,758753,90,91
227747,758753,758753,91,91
227747,758751,758754,89,92
227747,758752,758754,90,92
227747,758753,758754,91,92
227747,758754,758754,92,92
227748,758755,758755,89,89
227748,758755,758756,89,90
227748,758756,758756,90,90
227748,758755,758757,89,91
227748,758756,758757,90,91
227748,758757,758757,91,91
227748,758755,758758,89,92
227748,758756,758758,90,92
227748,758757,758758,91,92
227748,758758,758758,92,92
227977,759334,759334,89,89
227977,759334,759335,89,90
227977,759335,759335,90,90
227977,759334,759336,89,91
227977,759335,759336,90,91
227977,759336,759336,91,91
227977,759334,759337,89,92
227977,759335,759337,90,92
227977,759336,759337,91,92
227977,759337,759337,92,92
227978,759338,759338,89,89
227978,759338,759339,89,90
227978,759339,759339,90,90
227978,759338,759340,89,91
227978,759339,759340,90,91
227978,759340,759340,91,91
227978,759338,759341,89,92
227978,759339,759341,90,92
227978,759340,759341,91,92
227978,759341,759341,92,92
227979,759342,759342,89,89
227979,759342,759343,89,90
227979,759343,759343,90,90
227979,759342,759344,89,91
227979,759343,759344,90,91
227979,759344,759344,91,91
227979,759342,759345,89,92
227979,759343,759345,90,92
227979,759344,759345,91,92
227979,759345,759345,92,92
227980,759346,759346,89,89
227980,759346,759347,89,90
227980,759347,759347,90,90
227980,759346,759348,89,91
227980,759347,759348,90,91
227980,759348,759348,91,91
227981,759349,759349,89,89
227981,759349,759350,89,90
227981,759350,759350,90,90
227982,759351,759351,89,89
227982,759351,759352,89,90
227982,759352,759352,90,90
227982,759351,759353,89,91
227982,759352,759353,90,91
227982,759353,759353,91,91
227982,759351,759354,89,92
227982,759352,759354,90,92
227982,759353,759354,91,92
227982,759354,759354,92,92
227983,759355,759355,89,89
227983,759355,759356,89,90
227983,759356,759356,90,90
227984,759357,759357,89,89
227984,759357,759358,89,90
227984,759358,759358,90,90
227984,759357,759359,89,91
227984,759358,759359,90,91
227984,759359,759359,91,91
227985,759360,759360,89,89
227985,759360,759361,89,90
227985,759361,759361,90,90
227985,759360,759362,89,91
227985,759361,759362,90,91
227985,759362,759362,91,91
227985,759360,759363,89,92
227985,759361,759363,90,92
227985,759362,759363,91,92
227985,759363,759363,92,92
227986,759364,759364,89,89
227986,759364,759365,89,90
227986,759365,759365,90,90
227986,759364,759366,89,91
227986,759365,759366,90,91
227986,759366,759366,91,91
227987,759367,759367,89,89
227987,759367,759368,89,90
227987,759368,759368,90,90
227987,759367,759369,89,91
227987,759368,759369,90,91
227987,759369,759369,91,91
227987,759367,759370,89,92
227987,759368,759370,90,92
227987,759369,759370,91,92
227987,759370,759370,92,92
227988,759371,759371,89,89
227988,759371,759372,89,90
227988,759372,759372,90,90
227988,759371,759373,89,91
227988,759372,759373,90,91
227988,759373,759373,91,91
227988,759371,759374,89,92
227988,759372,759374,90,92
227988,759373,759374,91,92
227988,759374,759374,92,92
227989,759375,759375,89,89
227989,759375,759376,89,90
227989,759376,759376,90,90
227990,759377,759377,89,89
227990,759377,759378,89,90
227990,759378,759378,90,90
227990,759377,759379,89,91
227990,759378,759379,90,91
227990,759379,759379,91,91
227991,759380,759380,89,89
227991,759380,759381,89,90
227991,759381,759381,90,90
227992,759382,759382,89,89
227992,759382,759383,89,90
227992,759383,759383,90,90
227992,759382,759384,89,91
227992,759383,759384,90,91
227992,759384,759384,91,91
227992,759382,759385,89,92
227992,759383,759385,90,92
227992,759384,759385,91,92
227992,759385,759385,92,92
227993,759386,759386,89,89
227993,759386,759387,89,90
227993,759387,759387,90,90
227994,759388,759388,89,89
227994,759388,759389,89,90
227994,759389,759389,90,90
227994,759388,759390,89,91
227994,759389,759390,90,91
227994,759390,759390,91,91
227994,759388,759391,89,92
227994,759389,759391,90,92
227994,759390,759391,91,92
227994,759391,759391,92,92
227995,759392,759392,89,89
227995,759392,759393,89,90
227995,759393,759393,90,90
227995,759392,759394,89,91
227995,759393,759394,90,91
227995,759394,759394,91,91
227995,759392,759395,89,92
227995,759393,759395,90,92
227995,759394,759395,91,92
227995,759395,759395,92,92
227996,759396,759396,89,89
227996,759396,759397,89,90
227996,759397,759397,90,90
227996,759396,759398,89,91
227996,759397,759398,90,91
227996,759398,759398,91,91
227997,759399,759399,89,89
227997,759399,759400,89,90
227997,759400,759400,90,90
227997,759399,759401,89,91
227997,759400,759401,90,91
227997,759401,759401,91,91
227997,759399,759402,89,92
227997,759400,759402,90,92
227997,759401,759402,91,92
227997,759402,759402,92,92
227998,759403,759403,89,89
227998,759403,759404,89,90
227998,759404,759404,90,90
227998,759403,759405,89,91
227998,759404,759405,90,91
227998,759405,759405,91,91
227999,759406,759406,89,89
227999,759406,759407,89,90
227999,759407,759407,90,90
227999,759406,759408,89,91
227999,759407,759408,90,91
227999,759408,759408,91,91
227999,759406,759409,89,92
227999,759407,759409,90,92
227999,759408,759409,91,92
227999,759409,759409,92,92
228000,759410,759410,89,89
228000,759410,759411,89,90
228000,759411,759411,90,90
228001,759412,759412,89,89
228001,759412,759413,89,90
228001,759413,759413,90,90
228001,759412,759414,89,91
228001,759413,759414,90,91
228001,759414,759414,91,91
228002,759415,759415,89,89
228002,759415,759416,89,90
228002,759416,759416,90,90
228002,759415,759417,89,91
228002,759416,759417,90,91
228002,759417,759417,91,91
228002,759415,759418,89,92
228002,759416,759418,90,92
228002,759417,759418,91,92
228002,759418,759418,92,92
228003,759419,759419,89,89
228003,759419,759420,89,90
228003,759420,759420,90,90
228004,759421,759421,89,89
228004,759421,759422,89,90
228004,759422,759422,90,90
228004,759421,759423,89,91
228004,759422,759423,90,91
228004,759423,759423,91,91
228005,759424,759424,89,89
228005,759424,759425,89,90
228005,759425,759425,90,90
228005,759424,759426,89,91
228005,759425,759426,90,91
228005,759426,759426,91,91
228005,759424,759427,89,92
228005,759425,759427,90,92
228005,759426,759427,91,92
228005,759427,759427,92,92
228006,759428,759428,89,89
228006,759428,759429,89,90
228006,759429,759429,90,90
228006,759428,759430,89,91
228006,759429,759430,90,91
228006,759430,759430,91,91
228006,759428,759431,89,92
228006,759429,759431,90,92
228006,759430,759431,91,92
228006,759431,759431,92,92
228007,759432,759432,89,89
228007,759432,759433,89,90
228007,759433,759433,90,90
228008,759434,759434,89,89
228008,759434,759435,89,90
228008,759435,759435,90,90
228008,759434,759436,89,91
228008,759435,759436,90,91
228008,759436,759436,91,91
228008,759434,759437,89,92
228008,759435,759437,90,92
228008,759436,759437,91,92
228008,759437,759437,92,92
228009,759438,759438,89,89
228009,759438,759439,89,90
228009,759439,759439,90,90
228010,759440,759440,89,89
228010,759440,759441,89,90
228010,759441,759441,90,90
228010,759440,759442,89,91
228010,759441,759442,90,91
228010,759442,759442,91,91
228011,759443,759443,89,89
228011,759443,759444,89,90
228011,759444,759444,90,90
228011,759443,759445,89,91
228011,759444,759445,90,91
228011,759445,759445,91,91
228012,759446,759446,89,89
228012,759446,759447,89,90
228012,759447,759447,90,90
228012,759446,759448,89,91
228012,759447,759448,90,91
228012,759448,759448,91,91
228012,759446,759449,89,92
228012,759447,759449,90,92
228012,759448,759449,91,92
228012,759449,759449,92,92
228013,759450,759450,89,89
228013,759450,759451,89,90
228013,759451,759451,90,90
228013,759450,759452,89,91
228013,759451,759452,90,91
228013,759452,759452,91,91
228013,759450,759453,89,92
228013,759451,759453,90,92
228013,759452,759453,91,92
228013,759453,759453,92,92
228014,759454,759454,89,89
228014,759454,759455,89,90
228014,759455,759455,90,90
228014,759454,759456,89,91
228014,759455,759456,90,91
228014,759456,759456,91,91
228014,759454,759457,89,92
228014,759455,759457,90,92
228014,759456,759457,91,92
228014,759457,759457,92,92
228015,759458,759458,89,89
228015,759458,759459,89,90
228015,759459,759459,90,90
228016,759460,759460,89,89
228016,759460,759461,89,90
228016,759461,759461,90,90
228016,759460,759462,89,91
228016,759461,759462,90,91
228016,759462,759462,91,91
228016,759460,759463,89,92
228016,759461,759463,90,92
228016,759462,759463,91,92
228016,759463,759463,92,92
228017,759464,759464,89,89
228017,759464,759465,89,90
228017,759465,759465,90,90
228018,759466,759466,89,89
228018,759466,759467,89,90
228018,759467,759467,90,90
228018,759466,759468,89,91
228018,759467,759468,90,91
228018,759468,759468,91,91
228018,759466,759469,89,92
228018,759467,759469,90,92
228018,759468,759469,91,92
228018,759469,759469,92,92
228019,759470,759470,89,89
228019,759470,759471,89,90
228019,759471,759471,90,90
228019,759470,759472,89,91
228019,759471,759472,90,91
228019,759472,759472,91,91
228019,759470,759473,89,92
228019,759471,759473,90,92
228019,759472,759473,91,92
228019,759473,759473,92,92
228020,759474,759474,89,89
228020,759474,759475,89,90
228020,759475,759475,90,90
228020,759474,759476,89,91
228020,759475,759476,90,91
228020,759476,759476,91,91
228020,759474,759477,89,92
228020,759475,759477,90,92
228020,759476,759477,91,92
228020,759477,759477,92,92
228021,759478,759478,89,89
228021,759478,759479,89,90
228021,759479,759479,90,90
228022,759480,759480,89,89
228022,759480,759481,89,90
228022,759481,759481,90,90
228022,759480,759482,89,91
228022,759481,759482,90,91
228022,759482,759482,91,91
228022,759480,759483,89,92
228022,759481,759483,90,92
228022,759482,759483,91,92
228022,759483,759483,92,92
228023,759484,759484,89,89
228023,759484,759485,89,90
228023,759485,759485,90,90
228023,759484,759486,89,91
228023,759485,759486,90,91
228023,759486,759486,91,91
228024,759487,759487,89,89
228024,759487,759488,89,90
228024,759488,759488,90,90
228024,759487,759489,89,91
228024,759488,759489,90,91
228024,759489,759489,91,91
228024,759487,759490,89,92
228024,759488,759490,90,92
228024,759489,759490,91,92
228024,759490,759490,92,92
228025,759491,759491,89,89
228025,759491,759492,89,90
228025,759492,759492,90,90
228025,759491,759493,89,91
228025,759492,759493,90,91
228025,759493,759493,91,91
228025,759491,759494,89,92
228025,759492,759494,90,92
228025,759493,759494,91,92
228025,759494,759494,92,92
228026,759495,759495,89,89
228026,759495,759496,89,90
228026,759496,759496,90,90
228027,759497,759497,89,89
228027,759497,759498,89,90
228027,759498,759498,90,90
228027,759497,759499,89,91
228027,759498,759499,90,91
228027,759499,759499,91,91
228028,759500,759500,89,89
228028,759500,759501,89,90
228028,759501,759501,90,90
228028,759500,759502,89,91
228028,759501,759502,90,91
228028,759502,759502,91,91
228028,759500,759503,89,92
228028,759501,759503,90,92
228028,759502,759503,91,92
228028,759503,759503,92,92
228029,759504,759504,89,89
228029,759504,759505,89,90
228029,759505,759505,90,90
228029,759504,759506,89,91
228029,759505,759506,90,91
228029,759506,759506,91,91
228029,759504,759507,89,92
228029,759505,759507,90,92
228029,759506,759507,91,92
228029,759507,759507,92,92
228030,759508,759508,89,89
228030,759508,759509,89,90
228030,759509,759509,90,90
228030,759508,759510,89,91
228030,759509,759510,90,91
228030,759510,759510,91,91
228031,759511,759511,89,89
228031,759511,759512,89,90
228031,759512,759512,90,90
228031,759511,759513,89,91
228031,759512,759513,90,91
228031,759513,759513,91,91
228031,759511,759514,89,92
228031,759512,759514,90,92
228031,759513,759514,91,92
228031,759514,759514,92,92
228032,759515,759515,89,89
228032,759515,759516,89,90
228032,759516,759516,90,90
228033,759517,759517,89,89
228033,759517,759518,89,90
228033,759518,759518,90,90
228033,759517,759519,89,91
228033,759518,759519,90,91
228033,759519,759519,91,91
228033,759517,759520,89,92
228033,759518,759520,90,92
228033,759519,759520,91,92
228033,759520,759520,92,92
228034,759521,759521,89,89
228034,759521,759522,89,90
228034,759522,759522,90,90
228035,759523,759523,89,89
228035,759523,759524,89,90
228035,759524,759524,90,90
228035,759523,759525,89,91
228035,759524,759525,90,91
228035,759525,759525,91,91
228036,759526,759526,89,89
228036,759526,759527,89,90
228036,759527,759527,90,90
228036,759526,759528,89,91
228036,759527,759528,90,91
228036,759528,759528,91,91
228036,759526,759529,89,92
228036,759527,759529,90,92
228036,759528,759529,91,92
228036,759529,759529,92,92
228037,759530,759530,89,89
228037,759530,759531,89,90
228037,759531,759531,90,90
228037,759530,759532,89,91
228037,759531,759532,90,91
228037,759532,759532,91,91
228037,759530,759533,89,92
228037,759531,759533,90,92
228037,759532,759533,91,92
228037,759533,759533,92,92
228038,759534,759534,89,89
228038,759534,759535,89,90
228038,759535,759535,90,90
228038,759534,759536,89,91
228038,759535,759536,90,91
228038,759536,759536,91,91
228038,759534,759537,89,92
228038,759535,759537,90,92
228038,759536,759537,91,92
228038,759537,759537,92,92
228039,759538,759538,89,89
228039,759538,759539,89,90
228039,759539,759539,90,90
228039,759538,759540,89,91
228039,759539,759540,90,91
228039,759540,759540,91,91
228039,759538,759541,89,92
228039,759539,759541,90,92
228039,759540,759541,91,92
228039,759541,759541,92,92
228040,759542,759542,89,89
228040,759542,759543,89,90
228040,759543,759543,90,90
228041,759544,759544,89,89
228041,759544,759545,89,90
228041,759545,759545,90,90
228041,759544,759546,89,91
228041,759545,759546,90,91
228041,759546,759546,91,91
228041,759544,759547,89,92
228041,759545,759547,90,92
228041,759546,759547,91,92
228041,759547,759547,92,92
228042,759548,759548,89,89
228042,759548,759549,89,90
228042,759549,759549,90,90
228042,759548,759550,89,91
228042,759549,759550,90,91
228042,759550,759550,91,91
228043,759551,759551,89,89
228043,759551,759552,89,90
228043,759552,759552,90,90
228043,759551,759553,89,91
228043,759552,759553,90,91
228043,759553,759553,91,91
228043,759551,759554,89,92
228043,759552,759554,90,92
228043,759553,759554,91,92
228043,759554,759554,92,92
228044,759555,759555,89,89
228044,759555,759556,89,90
228044,759556,759556,90,90
228044,759555,759557,89,91
228044,759556,759557,90,91
228044,759557,759557,91,91
228044,759555,759558,89,92
228044,759556,759558,90,92
228044,759557,759558,91,92
228044,759558,759558,92,92
227973,759319,759319,89,89
227973,759319,759320,89,90
227973,759320,759320,90,90
227973,759319,759321,89,91
227973,759320,759321,90,91
227973,759321,759321,91,91
227973,759319,759322,89,92
227973,759320,759322,90,92
227973,759321,759322,91,92
227973,759322,759322,92,92
227974,759323,759323,89,89
227974,759323,759324,89,90
227974,759324,759324,90,90
227974,759323,759325,89,91
227974,759324,759325,90,91
227974,759325,759325,91,91
227975,759326,759326,89,89
227975,759326,759327,89,90
227975,759327,759327,90,90
227975,759326,759328,89,91
227975,759327,759328,90,91
227975,759328,759328,91,91
227975,759326,759329,89,92
227975,759327,759329,90,92
227975,759328,759329,91,92
227975,759329,759329,92,92
227976,759330,759330,89,89
227976,759330,759331,89,90
227976,759331,759331,90,90
227976,759330,759332,89,91
227976,759331,759332,90,91
227976,759332,759332,91,91
227976,759330,759333,89,92
227976,759331,759333,90,92
227976,759332,759333,91,92
227976,759333,759333,92,92
228049,759574,759574,89,89
228049,759574,759575,89,90
228049,759575,759575,90,90
228049,759574,759576,89,91
228049,759575,759576,90,91
228049,759576,759576,91,91
228049,759574,759577,89,92
228049,759575,759577,90,92
228049,759576,759577,91,92
228049,759577,759577,92,92
228050,759578,759578,89,89
228050,759578,759579,89,90
228050,759579,759579,90,90
228052,759581,759581,89,89
228052,759581,759582,89,90
228052,759582,759582,90,90
228052,759581,759583,89,91
228052,759582,759583,90,91
228052,759583,759583,91,91
228053,759584,759584,89,89
228053,759584,759585,89,90
228053,759585,759585,90,90
228053,759584,759586,89,91
228053,759585,759586,90,91
228053,759586,759586,91,91
228054,759587,759587,89,89
228054,759587,759588,89,90
228054,759588,759588,90,90
228056,759590,759590,89,89
228056,759590,759591,89,90
228056,759591,759591,90,90
228056,759590,759592,89,91
228056,759591,759592,90,91
228056,759592,759592,91,91
228056,759590,759593,89,92
228056,759591,759593,90,92
228056,759592,759593,91,92
228056,759593,759593,92,92
228058,759595,759595,89,89
228058,759595,759596,89,90
228058,759596,759596,90,90
228058,759595,759597,89,91
228058,759596,759597,90,91
228058,759597,759597,91,91
228059,759598,759598,89,89
228059,759598,759599,89,90
228059,759599,759599,90,90
228060,759600,759600,89,89
228060,759600,759601,89,90
228060,759601,759601,90,90
228060,759600,759602,89,91
228060,759601,759602,90,91
228060,759602,759602,91,91
228060,759600,759603,89,92
228060,759601,759603,90,92
228060,759602,759603,91,92
228060,759603,759603,92,92
228061,759604,759604,89,89
228061,759604,759605,89,90
228061,759605,759605,90,90
228062,759606,759606,89,89
228062,759606,759607,89,90
228062,759607,759607,90,90
228062,759606,759608,89,91
228062,759607,759608,90,91
228062,759608,759608,91,91
228062,759606,759609,89,92
228062,759607,759609,90,92
228062,759608,759609,91,92
228062,759609,759609,92,92
228063,759610,759610,89,89
228063,759610,759611,89,90
228063,759611,759611,90,90
228063,759610,759612,89,91
228063,759611,759612,90,91
228063,759612,759612,91,91
228063,759610,759613,89,92
228063,759611,759613,90,92
228063,759612,759613,91,92
228063,759613,759613,92,92
228064,759614,759614,89,89
228064,759614,759615,89,90
228064,759615,759615,90,90
228064,759614,759616,89,91
228064,759615,759616,90,91
228064,759616,759616,91,91
228065,759617,759617,89,89
228065,759617,759618,89,90
228065,759618,759618,90,90
228065,759617,759619,89,91
228065,759618,759619,90,91
228065,759619,759619,91,91
228065,759617,759620,89,92
228065,759618,759620,90,92
228065,759619,759620,91,92
228065,759620,759620,92,92
228066,759621,759621,89,89
228066,759621,759622,89,90
228066,759622,759622,90,90
228067,759623,759623,89,89
228067,759623,759624,89,90
228067,759624,759624,90,90
228067,759623,759625,89,91
228067,759624,759625,90,91
228067,759625,759625,91,91
228068,759626,759626,89,89
228068,759626,759627,89,90
228068,759627,759627,90,90
228068,759626,759628,89,91
228068,759627,759628,90,91
228068,759628,759628,91,91
228068,759626,759629,89,92
228068,759627,759629,90,92
228068,759628,759629,91,92
228068,759629,759629,92,92
228069,759630,759630,89,89
228069,759630,759631,89,90
228069,759631,759631,90,90
228069,759630,759632,89,91
228069,759631,759632,90,91
228069,759632,759632,91,91
228069,759630,759633,89,92
228069,759631,759633,90,92
228069,759632,759633,91,92
228069,759633,759633,92,92
228070,759634,759634,89,89
228070,759634,759635,89,90
228070,759635,759635,90,90
228070,759634,759636,89,91
228070,759635,759636,90,91
228070,759636,759636,91,91
228071,759637,759637,89,89
228071,759637,759638,89,90
228071,759638,759638,90,90
228071,759637,759639,89,91
228071,759638,759639,90,91
228071,759639,759639,91,91
228071,759637,759640,89,92
228071,759638,759640,90,92
228071,759639,759640,91,92
228071,759640,759640,92,92
228072,759641,759641,89,89
228072,759641,759642,89,90
228072,759642,759642,90,90
228073,759643,759643,89,89
228073,759643,759644,89,90
228073,759644,759644,90,90
228073,759643,759645,89,91
228073,759644,759645,90,91
228073,759645,759645,91,91
228074,759646,759646,89,89
228074,759646,759647,89,90
228074,759647,759647,90,90
228074,759646,759648,89,91
228074,759647,759648,90,91
228074,759648,759648,91,91
228074,759646,759649,89,92
228074,759647,759649,90,92
228074,759648,759649,91,92
228074,759649,759649,92,92
228075,759650,759650,89,89
228075,759650,759651,89,90
228075,759651,759651,90,90
228075,759650,759652,89,91
228075,759651,759652,90,91
228075,759652,759652,91,91
228075,759650,759653,89,92
228075,759651,759653,90,92
228075,759652,759653,91,92
228075,759653,759653,92,92
228076,759654,759654,89,89
228076,759654,759655,89,90
228076,759655,759655,90,90
228077,759656,759656,89,89
228077,759656,759657,89,90
228077,759657,759657,90,90
228077,759656,759658,89,91
228077,759657,759658,90,91
228077,759658,759658,91,91
228078,759659,759659,89,89
228078,759659,759660,89,90
228078,759660,759660,90,90
228078,759659,759661,89,91
228078,759660,759661,90,91
228078,759661,759661,91,91
228078,759659,759662,89,92
228078,759660,759662,90,92
228078,759661,759662,91,92
228078,759662,759662,92,92
228079,759663,759663,89,89
228079,759663,759664,89,90
228079,759664,759664,90,90
228079,759663,759665,89,91
228079,759664,759665,90,91
228079,759665,759665,91,91
228079,759663,759666,89,92
228079,759664,759666,90,92
228079,759665,759666,91,92
228079,759666,759666,92,92
228080,759667,759667,89,89
228080,759667,759668,89,90
228080,759668,759668,90,90
228081,759669,759669,89,89
228081,759669,759670,89,90
228081,759670,759670,90,90
228081,759669,759671,89,91
228081,759670,759671,90,91
228081,759671,759671,91,91
228081,759669,759672,89,92
228081,759670,759672,90,92
228081,759671,759672,91,92
228081,759672,759672,92,92
228082,759673,759673,89,89
228082,759673,759674,89,90
228082,759674,759674,90,90
228083,759675,759675,89,89
228083,759675,759676,89,90
228083,759676,759676,90,90
228083,759675,759677,89,91
228083,759676,759677,90,91
228083,759677,759677,91,91
228083,759675,759678,89,92
228083,759676,759678,90,92
228083,759677,759678,91,92
228083,759678,759678,92,92
228084,759679,759679,89,89
228084,759679,759680,89,90
228084,759680,759680,90,90
228084,759679,759681,89,91
228084,759680,759681,90,91
228084,759681,759681,91,91
228085,759682,759682,89,89
228085,759682,759683,89,90
228085,759683,759683,90,90
228086,759684,759684,89,89
228086,759684,759685,89,90
228086,759685,759685,90,90
228086,759684,759686,89,91
228086,759685,759686,90,91
228086,759686,759686,91,91
228087,759687,759687,89,89
228087,759687,759688,89,90
228087,759688,759688,90,90
228087,759687,759689,89,91
228087,759688,759689,90,91
228087,759689,759689,91,91
228087,759687,759690,89,92
228087,759688,759690,90,92
228087,759689,759690,91,92
228087,759690,759690,92,92
228089,759692,759692,89,89
228089,759692,759693,89,90
228089,759693,759693,90,90
228090,759694,759694,89,89
228090,759694,759695,89,90
228090,759695,759695,90,90
228090,759694,759696,89,91
228090,759695,759696,90,91
228090,759696,759696,91,91
228090,759694,759697,89,92
228090,759695,759697,90,92
228090,759696,759697,91,92
228090,759697,759697,92,92
228091,759698,759698,89,89
228091,759698,759699,89,90
228091,759699,759699,90,90
228091,759698,759700,89,91
228091,759699,759700,90,91
228091,759700,759700,91,91
228092,759701,759701,89,89
228092,759701,759702,89,90
228092,759702,759702,90,90
228092,759701,759703,89,91
228092,759702,759703,90,91
228092,759703,759703,91,91
228092,759701,759704,89,92
228092,759702,759704,90,92
228092,759703,759704,91,92
228092,759704,759704,92,92
228093,759705,759705,89,89
228093,759705,759706,89,90
228093,759706,759706,90,90
228094,759707,759707,89,89
228094,759707,759708,89,90
228094,759708,759708,90,90
228094,759707,759709,89,91
228094,759708,759709,90,91
228094,759709,759709,91,91
228095,759710,759710,89,89
228095,759710,759711,89,90
228095,759711,759711,90,90
228095,759710,759712,89,91
228095,759711,759712,90,91
228095,759712,759712,91,91
228095,759710,759713,89,92
228095,759711,759713,90,92
228095,759712,759713,91,92
228095,759713,759713,92,92
228096,759714,759714,89,89
228096,759714,759715,89,90
228096,759715,759715,90,90
228096,759714,759716,89,91
228096,759715,759716,90,91
228096,759716,759716,91,91
228096,759714,759717,89,92
228096,759715,759717,90,92
228096,759716,759717,91,92
228096,759717,759717,92,92
228097,759718,759718,89,89
228097,759718,759719,89,90
228097,759719,759719,90,90
