Node,QtBids,QBid,QBidSeg,forT,QuantityLoQ,PriceLoQ,QuantityHiQ,PriceHiQ,Xlb,Xub,AlphaOmegaSet,NoNewAct
10060021,134,428,484,4,0,-3,-0.0791,-3,0,1,0,0
10060021,310,1129,1347,1,0,-61.1,-0.01,-61.1,0,1,0,0
10060021,310,1130,1348,2,0,-61.1,-0.01,-61.1,0,1,0,0
10060021,310,1131,1349,3,0,-61.1,-0.01,-61.1,0,1,0,0
10060021,310,1132,1350,4,0,-61.1,-0.01,-61.1,0,1,0,0
10060022,135,429,485,1,0,-3,-0.111,-3,0,1,0,0
10060022,135,430,486,2,0,-3,-0.121,-3,0,1,0,0
10060022,135,431,487,3,0,-3,-0.137,-3,0,1,0,0
10060022,135,432,488,4,0,-3,-0.163,-3,0,1,0,0
10060023,136,433,489,1,0,-4.7,-0.292,-4.7,0,1,0,0
10060023,136,433,490,1,-0.292,-3,-0.582,-3,0,1,0,0
10060023,136,434,491,2,0,-4.7,-0.319,-4.7,0,1,0,0
10060023,136,434,492,2,-0.319,-3,-0.636,-3,0,1,0,0
10060023,136,435,493,3,0,-4.7,-0.361,-4.7,0,1,0,0
10060023,136,435,494,3,-0.361,-3,-0.719,-3,0,1,0,0
10060023,136,436,495,4,0,-4.7,-0.428,-4.7,0,1,0,0
10060023,136,436,496,4,-0.428,-3,-0.854,-3,0,1,0,0
10060024,137,437,497,1,0,-3,-0.179,-3,0,1,0,0
10060024,137,438,498,2,0,-3,-0.196,-3,0,1,0,0
10060024,137,439,499,3,0,-3,-0.221,-3,0,1,0,0
10060024,137,440,500,4,0,-3,-0.263,-3,0,1,0,0
10060028,138,441,501,1,0,-3,-0.339,-3,0,1,0,0
10060028,138,442,502,2,0,-3,-0.37,-3,0,1,0,0
10060028,138,443,503,3,0,-3,-0.419,-3,0,1,0,0
10060028,138,444,504,4,0,-3,-0.497,-3,0,1,0,0
10060029,139,445,505,1,0,-3,-0.0541,-3,0,1,0,0
10060029,139,446,506,2,0,-3,-0.0591,-3,0,1,0,0
10060029,139,447,507,3,0,-3,-0.0668,-3,0,1,0,0
10060029,139,448,508,4,0,-3,-0.0794,-3,0,1,0,0
10060030,140,449,509,1,0,-3,-0.0982,-3,0,1,0,0
10060030,140,450,510,2,0,-3,-0.107,-3,0,1,0,0
10060030,140,451,511,3,0,-3,-0.121,-3,0,1,0,0
10060030,140,452,512,4,0,-3,-0.144,-3,0,1,0,0
10060031,141,453,513,1,0,-3,-0.224,-3,0,1,0,0
10060031,141,454,514,2,0,-3,-0.245,-3,0,1,0,0
10060031,141,455,515,3,0,-3,-0.277,-3,0,1,0,0
10060031,141,456,516,4,0,-3,-0.329,-3,0,1,0,0
10060032,142,457,517,1,0,25.1,0.006,25.1,0,1,0,0
10060032,142,457,518,1,0,-3,-0.0603,-3,0,1,0,0
10060032,142,458,519,2,0,25.1,0.006,25.1,0,1,0,0
10060032,142,458,520,2,0,-3,-0.0659,-3,0,1,0,0
10060032,142,459,521,3,0,25.1,0.006,25.1,0,1,0,0
10060032,142,459,522,3,0,-3,-0.0745,-3,0,1,0,0
10060032,142,460,523,4,0,-25.1,-0.02,-25.1,0,1,0,0
10060032,142,460,524,4,-0.02,-25.1,-0.108,-25.1,0,1,0,0
10060032,323,1181,1411,1,0,-58.7,-0.109,-58.7,0,1,0,0
10060032,323,1181,1412,1,0,78.7,0.0733,78.7,0,1,0,0
10060032,323,1182,1413,2,0,-58.7,-0.0925,-58.7,0,1,0,0
10060032,323,1182,1414,2,0,78.7,0.0695,78.7,0,1,0,0
10060032,323,1183,1415,3,0,-58.7,-0.102,-58.7,0,1,0,0
10060032,323,1183,1416,3,0,78.7,0.0636,78.7,0,1,0,0
10060032,323,1184,1417,4,0,-58.7,-0.0768,-58.7,0,1,0,0
10060032,323,1184,1418,4,0,78.7,0.0383,78.7,0,1,0,0
10060032,385,1408,1694,1,0,10.2,-0.0224,10.2,1,1,1,0
10060032,385,1409,1695,2,0,0,0.0115,0,1,1,1,1
10060032,385,1410,1696,3,0,0,0.00351,0,1,1,1,1
10060032,385,1411,1697,4,0,0,0.00115,0,1,1,1,1
10060032,386,1412,1698,1,0,33.3,0.0116,33.3,1,1,1,0
10060032,386,1413,1699,2,0,0,-0.00773,0,1,1,1,1
10060032,387,1414,1700,1,0,10.2,-0.0224,10.2,1,1,1,0
10060032,387,1415,1701,2,0,16.7,-0.0225,16.7,1,1,1,1
10060032,387,1416,1702,3,0,0,0.0113,0,1,1,1,1
10060032,387,1417,1703,4,0,0,0.0104,0,1,1,1,1
10060032,388,1418,1704,1,0,34.6,0.0116,34.6,1,1,1,0
10060032,388,1419,1705,2,0,41.3,0.0115,41.3,1,1,1,1
10060032,388,1420,1706,3,0,0,-0.0134,0,1,1,1,1
10060032,388,1421,1707,4,0,0,-0.0015,0,1,1,1,1
10060032,389,1422,1708,1,0,10.2,-0.0224,10.2,1,1,1,0
10060032,389,1423,1709,2,0,16.7,-0.0225,16.7,1,1,1,1
10060032,389,1424,1710,3,0,21.1,-0.0227,21.1,1,1,1,1
10060032,389,1425,1711,4,0,0,0.011,0,1,1,1,1
10060032,390,1426,1712,1,0,43.4,0.0116,43.4,1,1,1,0
10060032,390,1427,1713,2,0,50.1,0.0115,50.1,1,1,1,1
10060032,390,1428,1714,3,0,54.9,0.0113,54.9,1,1,1,1
10060032,390,1429,1715,4,0,0,-0.0178,0,1,1,1,1
10060032,391,1430,1716,1,0,78.9,-0.0224,78.9,1,1,1,0
10060032,391,1431,1717,2,0,85.4,-0.0225,85.4,1,1,1,1
10060032,391,1432,1718,3,0,89.8,-0.0227,89.8,1,1,1,1
10060032,391,1433,1719,4,0,93.1,-0.023,93.1,1,1,1,1
10060032,392,1434,1720,1,0,79,0.0116,79,1,1,1,0
10060032,392,1435,1721,2,0,85.7,0.0115,85.7,1,1,1,1
10060032,392,1436,1722,3,0,90.6,0.0113,90.6,1,1,1,1
10060032,392,1437,1723,4,0,94.3,0.011,94.3,1,1,1,1
10060033,143,461,525,1,0,-3,-0.0739,-3,0,1,0,0
10060033,143,462,526,2,0,-3,-0.0807,-3,0,1,0,0
10060033,143,463,527,3,0,-3,-0.0912,-3,0,1,0,0
10060033,143,464,528,4,0,-3,-0.108,-3,0,1,0,0
10060034,144,465,529,1,0,-3,-0.0872,-3,0,1,0,0
10060034,144,466,530,2,0,-3,-0.0954,-3,0,1,0,0
10060034,144,467,531,3,0,-3,-0.108,-3,0,1,0,0
10060034,144,468,532,4,0,-3,-0.128,-3,0,1,0,0
10060035,145,469,533,1,0,-3,-0.169,-3,0,1,0,0
10060035,145,470,534,2,0,-3,-0.185,-3,0,1,0,0
10060035,145,471,535,3,0,-3,-0.209,-3,0,1,0,0
10060035,145,472,536,4,0,-3,-0.248,-3,0,1,0,0
10060036,146,473,537,1,0,-3,-0.325,-3,0,1,0,0
10060036,146,474,538,2,0,-3,-0.355,-3,0,1,0,0
10060036,146,475,539,3,0,-3,-0.401,-3,0,1,0,0
10060036,146,476,540,4,0,-3,-0.477,-3,0,1,0,0
10060037,147,477,541,1,0,-3,-0.058,-3,0,1,0,0
10060037,147,478,542,2,0,-3,-0.0634,-3,0,1,0,0
10060037,147,479,543,3,0,-3,-0.0717,-3,0,1,0,0
10060037,147,480,544,4,0,-3,-0.0851,-3,0,1,0,0
10060038,148,481,545,1,0,-3,-0.124,-3,0,1,0,0
10060038,148,482,546,2,0,-3,-0.136,-3,0,1,0,0
10060038,148,483,547,3,0,-3,-0.153,-3,0,1,0,0
10060038,148,484,548,4,0,-3,-0.182,-3,0,1,0,0
10060039,149,485,549,1,0,-3,-0.168,-3,0,1,0,0
10060039,149,486,550,2,0,-3,-0.183,-3,0,1,0,0
10060039,149,487,551,3,0,-3,-0.207,-3,0,1,0,0
10060039,149,488,552,4,0,-3,-0.246,-3,0,1,0,0
10060039,311,1133,1351,1,0,-59.3,-0.14,-59.3,0,1,0,0
10060039,311,1134,1352,2,0,-59.3,-0.14,-59.3,0,1,0,0
10060039,311,1135,1353,3,0,-59.3,-0.14,-59.3,0,1,0,0
10060039,311,1136,1354,4,0,-59.3,-0.14,-59.3,0,1,0,0
10060040,150,489,553,1,0,-4.7,-0.521,-4.7,0,1,0,0
10060040,150,489,554,1,-0.521,-3,-1.02,-3,0,1,0,0
10060040,150,490,555,2,0,-4.7,-0.57,-4.7,0,1,0,0
10060040,150,490,556,2,-0.57,-3,-1.12,-3,0,1,0,0
10060040,150,491,557,3,0,-4.7,-0.644,-4.7,0,1,0,0
10060040,150,491,558,3,-0.644,-3,-1.26,-3,0,1,0,0
10060040,150,492,559,4,0,-4.7,-0.764,-4.7,0,1,0,0
10060040,150,492,560,4,-0.764,-3,-1.5,-3,0,1,0,0
10060041,151,493,561,1,0,-3,-0.216,-3,0,1,0,0
10060041,151,494,562,2,0,-3,-0.236,-3,0,1,0,0
10060041,151,495,563,3,0,-3,-0.267,-3,0,1,0,0
10060041,151,496,564,4,0,-3,-0.317,-3,0,1,0,0
10060042,152,497,565,1,0,-3,-0.0354,-3,0,1,0,0
10060042,152,498,566,2,0,-3,-0.0387,-3,0,1,0,0
10060042,152,499,567,3,0,-3,-0.0437,-3,0,1,0,0
10060042,152,500,568,4,0,-3,-0.0519,-3,0,1,0,0
10060043,153,501,569,1,0,-3,-0.0571,-3,0,1,0,0
10060043,153,502,570,2,0,-3,-0.0625,-3,0,1,0,0
10060043,153,503,571,3,0,-3,-0.0706,-3,0,1,0,0
10060043,153,504,572,4,0,-3,-0.0838,-3,0,1,0,0
10060044,154,505,573,1,0,-3,-0.108,-3,0,1,0,0
10060044,154,506,574,2,0,-3,-0.118,-3,0,1,0,0
10060044,154,507,575,3,0,-3,-0.133,-3,0,1,0,0
10060044,154,508,576,4,0,-3,-0.158,-3,0,1,0,0
10060045,155,509,577,1,0,-3,-0.446,-3,0,1,0,0
10060045,155,510,578,2,0,-3,-0.488,-3,0,1,0,0
10060045,155,511,579,3,0,-3,-0.551,-3,0,1,0,0
10060045,155,512,580,4,0,-3,-0.654,-3,0,1,0,0
10060046,156,513,581,1,0,-3,-0.264,-3,0,1,0,0
10060046,156,514,582,2,0,-3,-0.289,-3,0,1,0,0
10060046,156,515,583,3,0,-3,-0.326,-3,0,1,0,0
10060046,156,516,584,4,0,-3,-0.387,-3,0,1,0,0
10060047,157,517,585,1,0,-3,-0.0987,-3,0,1,0,0
10060047,157,518,586,2,0,-3,-0.108,-3,0,1,0,0
10060047,157,519,587,3,0,-3,-0.122,-3,0,1,0,0
10060047,157,520,588,4,0,-3,-0.145,-3,0,1,0,0
10060048,158,521,589,1,0,-3,-0.0518,-3,0,1,0,0
10060048,158,522,590,2,0,-3,-0.0567,-3,0,1,0,0
10060048,158,523,591,3,0,-3,-0.064,-3,0,1,0,0
10060048,158,524,592,4,0,-3,-0.076,-3,0,1,0,0
10060049,159,525,593,1,0,-4.7,-0.292,-4.7,0,1,0,0
10060049,159,525,594,1,-0.292,-3,-0.42,-3,0,1,0,0
10060049,159,526,595,2,0,-4.7,-0.319,-4.7,0,1,0,0
10060049,159,526,596,2,-0.319,-3,-0.459,-3,0,1,0,0
10060049,159,527,597,3,0,-4.7,-0.361,-4.7,0,1,0,0
10060049,159,527,598,3,-0.361,-3,-0.519,-3,0,1,0,0
10060049,159,528,599,4,0,-4.7,-0.428,-4.7,0,1,0,0
10060049,159,528,600,4,-0.428,-3,-0.616,-3,0,1,0,0
10060050,160,529,601,1,0,-3,-0.108,-3,0,1,0,0
10060050,160,530,602,2,0,-3,-0.118,-3,0,1,0,0
10060050,160,531,603,3,0,-3,-0.133,-3,0,1,0,0
10060050,160,532,604,4,0,-3,-0.158,-3,0,1,0,0
10060051,161,533,605,1,0,-3,-0.0966,-3,0,1,0,0
10060051,161,534,606,2,0,-3,-0.106,-3,0,1,0,0
10060051,161,535,607,3,0,-3,-0.119,-3,0,1,0,0
10060051,161,536,608,4,0,-3,-0.142,-3,0,1,0,0
10060052,162,537,609,1,0,-4.7,-0.976,-4.7,0,1,0,0
10060052,162,537,610,1,-0.976,-3,-1.22,-3,0,1,0,0
10060052,162,538,611,2,0,-4.7,-1.07,-4.7,0,1,0,0
10060052,162,538,612,2,-1.07,-3,-1.33,-3,0,1,0,0
10060052,162,539,613,3,0,-4.7,-1.21,-4.7,0,1,0,0
10060052,162,539,614,3,-1.21,-3,-1.5,-3,0,1,0,0
10060052,162,540,615,4,0,-4.7,-1.43,-4.7,0,1,0,0
10060052,162,540,616,4,-1.43,-3,-1.78,-3,0,1,0,0
10060053,163,541,617,1,0,-3,-0.1,-3,0,1,0,0
10060053,163,542,618,2,0,-3,-0.109,-3,0,1,0,0
10060053,163,543,619,3,0,-3,-0.124,-3,0,1,0,0
10060053,163,544,620,4,0,-3,-0.147,-3,0,1,0,0
10060054,164,545,621,1,0,-3,-0.24,-3,0,1,0,0
10060054,164,546,622,2,0,-3,-0.262,-3,0,1,0,0
10060054,164,547,623,3,0,-3,-0.297,-3,0,1,0,0
10060054,164,548,624,4,0,-3,-0.352,-3,0,1,0,0
10060055,165,549,625,1,0,-3,-0.0598,-3,0,1,0,0
10060055,165,550,626,2,0,-3,-0.0654,-3,0,1,0,0
10060055,165,551,627,3,0,-3,-0.0739,-3,0,1,0,0
10060055,165,552,628,4,0,-3,-0.0878,-3,0,1,0,0
10060056,166,553,629,1,0,25.1,0.0285,25.1,0,1,0,0
10060056,166,553,630,1,0,-4.7,-2.37,-4.7,0,1,0,0
10060056,166,553,631,1,-2.37,-3,-10,-3,0,1,0,0
10060056,166,554,632,2,0,25.1,0.0285,25.1,0,1,0,0
10060056,166,554,633,2,0,-4.7,-2.59,-4.7,0,1,0,0
10060056,166,554,634,2,-2.59,-3,-11,-3,0,1,0,0
10060056,166,555,635,3,0,25.1,0.0285,25.1,0,1,0,0
10060056,166,555,636,3,0,-4.7,-2.92,-4.7,0,1,0,0
10060056,166,555,637,3,-2.92,-3,-12.4,-3,0,1,0,0
10060056,166,556,638,4,0,-25.1,-0.095,-25.1,0,1,0,0
10060056,166,556,639,4,-0.095,-25.1,-3.57,-25.1,0,1,0,0
10060056,166,556,640,4,-3.57,-25.1,-14.8,-25.1,0,1,0,0
10060056,166,556,641,4,-14.8,-25.1,-14.8,-25.1,0,1,0,0
10060056,251,893,1055,1,0,50,0.021,50,0,1,0,0
10060056,251,894,1056,2,0,50,0.021,50,0,1,0,0
10060056,251,895,1057,3,0,50,0.021,50,0,1,0,0
10060056,251,896,1058,4,0,50,0.021,50,0,1,0,0
10060056,263,941,1135,1,0,50,0.299,50,0,1,0,0
10060056,263,942,1136,2,0,50,0.299,50,0,1,0,0
10060056,263,943,1137,3,0,50,0.299,50,0,1,0,0
10060056,263,944,1138,4,0,50,0.299,50,0,1,0,0
10060056,269,965,1171,1,0,50,0.0027,50,0,1,0,0
10060056,269,966,1172,2,0,50,0.0027,50,0,1,0,0
10060056,269,967,1173,3,0,50,0.0027,50,0,1,0,0
10060056,269,968,1174,4,0,50,0.0027,50,0,1,0,0
10060056,280,1009,1235,1,0,-50,-0.0011,-50,0,1,0,0
10060056,280,1010,1236,2,0,-50,-0.0011,-50,0,1,0,0
10060056,280,1011,1237,3,0,-50,-0.0011,-50,0,1,0,0
10060056,280,1012,1238,4,0,-50,-0.0011,-50,0,1,0,0
10060056,306,1113,1335,1,0,-58.3,-0.14,-58.3,0,1,0,0
10060056,306,1114,1336,2,0,-58.3,-0.14,-58.3,0,1,0,0
10060056,306,1115,1337,3,0,-58.3,-0.14,-58.3,0,1,0,0
10060056,306,1116,1338,4,0,-58.3,-0.14,-58.3,0,1,0,0
10060056,308,1121,1339,1,0,-63.3,-0.0481,-63.3,0,1,0,0
10060056,308,1122,1340,2,0,-63.3,-0.0481,-63.3,0,1,0,0
10060056,308,1123,1341,3,0,-63.3,-0.0481,-63.3,0,1,0,0
10060056,308,1124,1342,4,0,-63.3,-0.0481,-63.3,0,1,0,0
10060056,324,1185,1419,1,0,-58.7,-0.7,-58.7,0,1,0,0
10060056,324,1185,1420,1,0,78.7,0.483,78.7,0,1,0,0
10060056,324,1186,1421,2,0,-58.7,-0.673,-58.7,0,1,0,0
10060056,324,1186,1422,2,0,78.7,0.437,78.7,0,1,0,0
10060056,324,1187,1423,3,0,-58.7,-0.681,-58.7,0,1,0,0
10060056,324,1187,1424,3,0,78.7,0.458,78.7,0,1,0,0
10060056,324,1188,1425,4,0,-58.7,-0.5,-58.7,0,1,0,0
10060056,324,1188,1426,4,0,78.7,0.352,78.7,0,1,0,0
10060056,393,1438,1724,1,0,10.6,-0.0895,10.6,1,1,1,0
10060056,393,1439,1725,2,0,0,0.0446,0,1,1,1,1
10060056,393,1440,1726,3,0,0,0.0135,0,1,1,1,1
10060056,393,1441,1727,4,0,0,0.00481,0,1,1,1,1
10060056,394,1442,1728,1,0,28.4,0.0455,28.4,1,1,1,0
10060056,394,1443,1729,2,0,0,-0.0293,0,1,1,1,1
10060056,394,1444,1730,3,0,0,-0.00252,0,1,1,1,1
10060056,394,1445,1731,4,0,0,-0.00208,0,1,1,1,1
10060056,395,1446,1732,1,0,10.6,-0.0895,10.6,1,1,1,0
10060056,395,1447,1733,2,0,17.1,-0.09,17.1,1,1,1,1
10060056,395,1448,1734,3,0,0,0.0442,0,1,1,1,1
10060056,395,1449,1735,4,0,0,0.0399,0,1,1,1,1
10060056,396,1450,1736,1,0,36.5,0.0455,36.5,1,1,1,0
10060056,396,1451,1737,2,0,43.3,0.045,43.3,1,1,1,1
10060056,396,1452,1738,3,0,0,-0.0505,0,1,1,1,1
10060056,396,1453,1739,4,0,0,-0.00615,0,1,1,1,1
10060056,397,1454,1740,1,0,10.6,-0.0895,10.6,1,1,1,0
10060056,397,1455,1741,2,0,17.1,-0.09,17.1,1,1,1,1
10060056,397,1456,1742,3,0,21.5,-0.0908,21.5,1,1,1,1
10060056,397,1457,1743,4,0,0,0.0431,0,1,1,1,1
10060056,398,1458,1744,1,0,45.4,0.0455,45.4,1,1,1,0
10060056,398,1459,1745,2,0,52.2,0.045,52.2,1,1,1,1
10060056,398,1460,1746,3,0,56.9,0.0442,56.9,1,1,1,1
10060056,398,1461,1747,4,0,0,-0.0669,0,1,1,1,1
10060056,399,1462,1748,1,0,79.4,-0.0895,79.4,1,1,1,0
10060056,399,1463,1749,2,0,85.9,-0.09,85.9,1,1,1,1
10060056,399,1464,1750,3,0,90.2,-0.0908,90.2,1,1,1,1
10060056,399,1465,1751,4,0,93.4,-0.0919,93.4,1,1,1,1
10060056,400,1466,1752,1,0,79.5,0.0455,79.5,1,1,1,0
10060056,400,1467,1753,2,0,86.3,0.045,86.3,1,1,1,1
10060056,400,1468,1754,3,0,91,0.0442,91,1,1,1,1
10060056,400,1469,1755,4,0,94.7,0.0431,94.7,1,1,1,1
10060057,167,557,642,1,0,-3,-0.223,-3,0,1,0,0
10060057,167,558,643,2,0,-3,-0.244,-3,0,1,0,0
10060057,167,559,644,3,0,-3,-0.275,-3,0,1,0,0
10060057,167,560,645,4,0,-3,-0.327,-3,0,1,0,0
10060058,168,561,646,1,0,-4.7,-0.292,-4.7,0,1,0,0
10060058,168,561,647,1,-0.292,-3,-0.35,-3,0,1,0,0
10060058,168,562,648,2,0,-4.7,-0.319,-4.7,0,1,0,0
10060058,168,562,649,2,-0.319,-3,-0.383,-3,0,1,0,0
10060058,168,563,650,3,0,-4.7,-0.36,-4.7,0,1,0,0
10060058,168,563,651,3,-0.36,-3,-0.433,-3,0,1,0,0
10060058,168,564,652,4,0,-4.7,-0.428,-4.7,0,1,0,0
10060058,168,564,653,4,-0.428,-3,-0.514,-3,0,1,0,0
10060059,169,565,654,1,0,-3,-0.299,-3,0,1,0,0
10060059,169,566,655,2,0,-3,-0.327,-3,0,1,0,0
10060059,169,567,656,3,0,-3,-0.37,-3,0,1,0,0
10060059,169,568,657,4,0,-3,-0.439,-3,0,1,0,0
10060060,170,569,658,1,0,-3,-0.422,-3,0,1,0,0
10060060,170,570,659,2,0,-3,-0.461,-3,0,1,0,0
10060060,170,571,660,3,0,-3,-0.522,-3,0,1,0,0
10060060,170,572,661,4,0,-3,-0.619,-3,0,1,0,0
10060060,279,1005,1231,1,0,50,0.027,50,0,1,0,0
10060060,279,1006,1232,2,0,50,0.027,50,0,1,0,0
10060060,279,1007,1233,3,0,50,0.027,50,0,1,0,0
10060060,279,1008,1234,4,0,50,0.027,50,0,1,0,0
10060061,171,573,662,1,0,-3,-0.0475,-3,0,1,0,0
10060061,171,574,663,2,0,-3,-0.0519,-3,0,1,0,0
10060061,171,575,664,3,0,-3,-0.0587,-3,0,1,0,0
10060061,171,576,665,4,0,-3,-0.0697,-3,0,1,0,0
10060062,172,577,666,1,0,-3,-0.117,-3,0,1,0,0
10060062,172,578,667,2,0,-3,-0.128,-3,0,1,0,0
10060062,172,579,668,3,0,-3,-0.145,-3,0,1,0,0
10060062,172,580,669,4,0,-3,-0.172,-3,0,1,0,0
10060063,173,581,670,1,0,-3,-0.245,-3,0,1,0,0
10060063,173,582,671,2,0,-3,-0.267,-3,0,1,0,0
10060063,173,583,672,3,0,-3,-0.302,-3,0,1,0,0
10060063,173,584,673,4,0,-3,-0.359,-3,0,1,0,0
10060064,174,585,674,1,0,-3,-0.122,-3,0,1,0,0
10060064,174,586,675,2,0,-3,-0.133,-3,0,1,0,0
10060064,174,587,676,3,0,-3,-0.151,-3,0,1,0,0
10060064,174,588,677,4,0,-3,-0.179,-3,0,1,0,0
10060065,175,589,678,1,0,-3,-0.0556,-3,0,1,0,0
10060065,175,590,679,2,0,-3,-0.0608,-3,0,1,0,0
10060065,175,591,680,3,0,-3,-0.0687,-3,0,1,0,0
10060065,175,592,681,4,0,-3,-0.0815,-3,0,1,0,0
10060066,176,593,682,1,0,-4.7,-0.253,-4.7,0,1,0,0
10060066,176,593,683,1,-0.253,-3,-0.521,-3,0,1,0,0
10060066,176,594,684,2,0,-4.7,-0.276,-4.7,0,1,0,0
10060066,176,594,685,2,-0.276,-3,-0.569,-3,0,1,0,0
10060066,176,595,686,3,0,-4.7,-0.312,-4.7,0,1,0,0
10060066,176,595,687,3,-0.312,-3,-0.644,-3,0,1,0,0
10060066,176,596,688,4,0,-4.7,-0.371,-4.7,0,1,0,0
10060066,176,596,689,4,-0.371,-3,-0.764,-3,0,1,0,0
10060067,177,597,690,1,0,-3,-0.112,-3,0,1,0,0
10060067,177,598,691,2,0,-3,-0.123,-3,0,1,0,0
10060067,177,599,692,3,0,-3,-0.139,-3,0,1,0,0
10060067,177,600,693,4,0,-3,-0.165,-3,0,1,0,0
10060068,178,601,694,1,0,-3,-0.0664,-3,0,1,0,0
10060068,178,602,695,2,0,-3,-0.0726,-3,0,1,0,0
10060068,178,603,696,3,0,-3,-0.082,-3,0,1,0,0
10060068,178,604,697,4,0,-3,-0.0974,-3,0,1,0,0
10060069,179,605,698,1,0,25.1,0.009,25.1,0,1,0,0
10060069,179,605,699,1,0,-3,-0.121,-3,0,1,0,0
10060069,179,606,700,2,0,25.1,0.009,25.1,0,1,0,0
10060069,179,606,701,2,0,-3,-0.132,-3,0,1,0,0
10060069,179,607,702,3,0,25.1,0.009,25.1,0,1,0,0
10060069,179,607,703,3,0,-3,-0.149,-3,0,1,0,0
10060069,179,608,704,4,0,-25.1,-0.03,-25.1,0,1,0,0
10060069,179,608,705,4,-0.03,-25.1,-0.207,-25.1,0,1,0,0
10060069,325,1189,1427,1,0,-58.7,-0.173,-58.7,0,1,0,0
10060069,325,1189,1428,1,0,78.7,0.132,78.7,0,1,0,0
10060069,325,1190,1429,2,0,-58.7,-0.164,-58.7,0,1,0,0
10060069,325,1190,1430,2,0,78.7,0.123,78.7,0,1,0,0
10060069,325,1191,1431,3,0,-58.7,-0.169,-58.7,0,1,0,0
10060069,325,1191,1432,3,0,78.7,0.123,78.7,0,1,0,0
10060069,325,1192,1433,4,0,-58.7,-0.126,-58.7,0,1,0,0
10060069,325,1192,1434,4,0,78.7,0.0985,78.7,0,1,0,0
10060069,401,1470,1756,1,0,11.2,-0.0228,11.2,1,1,1,0
10060069,401,1471,1757,2,0,0,0.012,0,1,1,1,1
10060069,401,1472,1758,3,0,0,0.00307,0,1,1,1,1
10060069,401,1473,1759,4,0,0,0.00132,0,1,1,1,1
10060069,402,1474,1760,1,0,36.6,0.0122,36.6,1,1,1,0
10060069,402,1475,1761,2,0,0,-0.0077,0,1,1,1,1
10060069,403,1476,1762,1,0,11.2,-0.0228,11.2,1,1,1,0
10060069,403,1477,1763,2,0,17.9,-0.023,17.9,1,1,1,1
10060069,403,1478,1764,3,0,0,0.0118,0,1,1,1,1
10060069,403,1479,1765,4,0,0,0.0103,0,1,1,1,1
10060069,404,1480,1766,1,0,37.1,0.0122,37.1,1,1,1,0
10060069,404,1481,1767,2,0,44.1,0.012,44.1,1,1,1,1
10060069,404,1482,1768,3,0,0,-0.0133,0,1,1,1,1
10060069,404,1483,1769,4,0,0,-0.00185,0,1,1,1,1
10060069,405,1484,1770,1,0,11.2,-0.0228,11.2,1,1,1,0
10060069,405,1485,1771,2,0,17.9,-0.023,17.9,1,1,1,1
10060069,405,1486,1772,3,0,22.4,-0.0232,22.4,1,1,1,1
10060069,405,1487,1773,4,0,0,0.0115,0,1,1,1,1
10060069,406,1488,1774,1,0,46.1,0.0122,46.1,1,1,1,0
10060069,406,1489,1775,2,0,53.1,0.012,53.1,1,1,1,1
10060069,406,1490,1776,3,0,58.1,0.0118,58.1,1,1,1,1
10060069,406,1491,1777,4,0,0,-0.0178,0,1,1,1,1
10060069,407,1492,1778,1,0,79.9,-0.0228,79.9,1,1,1,0
10060069,407,1493,1779,2,0,86.6,-0.023,86.6,1,1,1,1
10060069,407,1494,1780,3,0,91.1,-0.0232,91.1,1,1,1,1
10060069,407,1495,1781,4,0,94.3,-0.0235,94.3,1,1,1,1
10060069,408,1496,1782,1,0,80.1,0.0122,80.1,1,1,1,0
10060069,408,1497,1783,2,0,87.1,0.012,87.1,1,1,1,1
10060069,408,1498,1784,3,0,92,0.0118,92,1,1,1,1
10060069,408,1499,1785,4,0,95.9,0.0115,95.9,1,1,1,1
10060070,180,609,706,1,0,-4.7,-0.274,-4.7,0,1,0,0
10060070,180,609,707,1,-0.274,-3,-0.41,-3,0,1,0,0
10060070,180,610,708,2,0,-4.7,-0.3,-4.7,0,1,0,0
10060070,180,610,709,2,-0.3,-3,-0.448,-3,0,1,0,0
10060070,180,611,710,3,0,-4.7,-0.339,-4.7,0,1,0,0
10060070,180,611,711,3,-0.339,-3,-0.506,-3,0,1,0,0
10060070,180,612,712,4,0,-4.7,-0.402,-4.7,0,1,0,0
10060070,180,612,713,4,-0.402,-3,-0.601,-3,0,1,0,0
10060071,181,613,714,1,0,-3,-0.237,-3,0,1,0,0
10060071,181,614,715,2,0,-3,-0.26,-3,0,1,0,0
10060071,181,615,716,3,0,-3,-0.293,-3,0,1,0,0
10060071,181,616,717,4,0,-3,-0.348,-3,0,1,0,0
10060072,182,617,718,1,0,-3,-0.351,-3,0,1,0,0
10060072,182,618,719,2,0,-3,-0.383,-3,0,1,0,0
10060072,182,619,720,3,0,-3,-0.433,-3,0,1,0,0
10060072,182,620,721,4,0,-3,-0.514,-3,0,1,0,0
10060073,183,621,722,1,0,-3,-0.0497,-3,0,1,0,0
10060073,183,622,723,2,0,-3,-0.0543,-3,0,1,0,0
10060073,183,623,724,3,0,-3,-0.0614,-3,0,1,0,0
10060073,183,624,725,4,0,-3,-0.0729,-3,0,1,0,0
10060073,278,1001,1223,1,0,50,0.00197,50,0,1,0,0
10060073,278,1001,1224,1,0,-50,-0.00103,-50,0,1,0,0
10060073,278,1002,1225,2,0,50,0.00197,50,0,1,0,0
