ID,Vsqmin,Vsqmax,Root,G,B,Qmin,Qmax
22740031,0.81,1.21,0,0,0,0,0
22740032,0.81,1.21,0,0,0,0,0
22740033,0.81,1.21,0,0,0,0,0
22740034,0.81,1.21,0,0,0,0,0
22740035,0.81,1.21,0,0,0,0,0
22740036,0.81,1.21,0,0,0,0,0
22740037,0.81,1.21,0,0,0,0,0
22740038,0.81,1.21,0,0,0,0,0
22740039,0.81,1.21,0,0,0,0,0
22740040,0.81,1.21,0,0,0,0,0
22740041,0.81,1.21,0,0,0,0,0
22760000,0.81,1.21,0,0,0,0,0
22760001,0.81,1.21,0,0,0,0,0
22760002,0.81,1.21,0,0,0,0,0
22760003,0.81,1.21,0,0,0,0,0
22760004,0.81,1.21,0,0,0,0,0
22760005,0.81,1.21,0,0,0,0,0
22760006,0.81,1.21,0,0,0,0,0
22760007,0.81,1.21,0,0,0,0,0
22760008,0.81,1.21,0,0,0,0,0
22760009,0.81,1.21,0,0,0,0,0
22760010,0.81,1.21,0,0,0,0,0
22760011,0.81,1.21,0,0,0,0,0
22760012,0.81,1.21,0,0,0,0,0
22760013,0.81,1.21,0,0,0,0,0
22760014,0.81,1.21,0,0,0,0,0
22760015,0.81,1.21,0,0,0,0,0
22760016,0.81,1.21,0,0,0,0,0
22760017,0.81,1.21,0,0,0,0,0
22760018,0.81,1.21,0,0,0,0,0
22760019,0.81,1.21,0,0,0,0,0
22760020,0.81,1.21,0,0,0,0,0
22760021,0.81,1.21,0,0,0,0,0
22760022,0.81,1.21,0,0,0,0,0
22760023,0.81,1.21,0,0,0,0,0
22760024,0.81,1.21,0,0,0,0,0
22760025,0.81,1.21,0,0,0,0,0
22760026,0.81,1.21,0,0,0,0,0
22760027,0.81,1.21,0,0,0,0,0
22760028,0.81,1.21,0,0,0,0,0
22760029,0.81,1.21,0,0,0,0,0
22760030,0.81,1.21,0,0,0,0,0
22760031,0.81,1.21,0,0,0,0,0
22760032,0.81,1.21,0,0,0,0,0
22760033,0.81,1.21,0,0,0,0,0
22760034,0.81,1.21,0,0,0,0,0
22760035,0.81,1.21,0,0,0,0,0
22760036,0.81,1.21,0,0,0,0,0
22760037,0.81,1.21,0,0,0,0,0
22760038,0.81,1.21,0,0,0,0,0
22760039,0.81,1.21,0,0,0,0,0
22760040,0.81,1.21,0,0,0,0,0
22760041,0.81,1.21,0,0,0,0,0
22760042,0.81,1.21,0,0,0,0,0
22760043,0.81,1.21,0,0,0,0,0
22760044,0.81,1.21,0,0,0,0,0
22760045,0.81,1.21,0,0,0,0,0
22760046,0.81,1.21,0,0,0,0,0
22760047,0.81,1.21,0,0,0,0,0
22760048,0.81,1.21,0,0,0,0,0
22760049,0.81,1.21,0,0,0,0,0
22760050,0.81,1.21,0,0,0,0,0
22760051,0.81,1.21,0,0,0,0,0
22760052,0.81,1.21,0,0,0,0,0
22760053,0.81,1.21,0,0,0,0,0
22760054,0.81,1.21,0,0,0,0,0
22760055,0.81,1.21,0,0,0,0,0
22760056,0.81,1.21,0,0,0,0,0
22760057,0.81,1.21,0,0,0,0,0
22760058,0.81,1.21,0,0,0,0,0
22760059,0.81,1.21,0,0,0,0,0
22760060,0.81,1.21,0,0,0,0,0
22760061,0.81,1.21,0,0,0,0,0
22760062,0.81,1.21,0,0,0,0,0
22760063,0.81,1.21,0,0,0,0,0
22760064,0.81,1.21,0,0,0,0,0
22760065,0.81,1.21,0,0,0,0,0
22760066,0.81,1.21,0,0,0,0,0
22760067,0.81,1.21,0,0,0,0,0
22770000,0.81,1.21,0,0,0,0,0
22770001,0.81,1.21,0,0,0,0,0
22770002,0.81,1.21,0,0,0,0,0
22770003,0.81,1.21,0,0,0,0,0
22770004,0.81,1.21,0,0,0,0,0
22770005,0.81,1.21,0,0,0,0,0
22770006,0.81,1.21,0,0,0,0,0
22770007,0.81,1.21,0,0,0,0,0
22770008,0.81,1.21,0,0,0,0,0
22770009,0.81,1.21,0,0,0,0,0
22770010,0.81,1.21,0,0,0,0,0
22770011,0.81,1.21,0,0,0,0,0
22770012,0.81,1.21,0,0,0,0,0
22770013,0.81,1.21,0,0,0,0,0
22770014,0.81,1.21,0,0,0,0,0
22770015,0.81,1.21,0,0,0,0,0
22770016,0.81,1.21,0,0,0,0,0
22770017,0.81,1.21,0,0,0,0,0
22770018,0.81,1.21,0,0,0,0,0
22770019,0.81,1.21,0,0,0,0,0
22770020,0.81,1.21,0,0,0,0,0
22770021,0.81,1.21,0,0,0,0,0
22770022,0.81,1.21,0,0,0,0,0
22770023,0.81,1.21,0,0,0,0,0
22770024,0.81,1.21,0,0,0,0,0
22770025,0.81,1.21,0,0,0,0,0
22770026,0.81,1.21,0,0,0,0,0
22780000,0.81,1.21,0,0,0,0,0
22780001,0.81,1.21,0,0,0,0,0
22780002,0.81,1.21,0,0,0,0,0
22780003,0.81,1.21,0,0,0,0,0
22780004,0.81,1.21,0,0,0,0,0
22780005,0.81,1.21,0,0,0,0,0
22780006,0.81,1.21,0,0,0,0,0
22780007,0.81,1.21,0,0,0,0,0
22780008,0.81,1.21,0,0,0,0,0
22780009,0.81,1.21,0,0,0,0,0
22780010,0.81,1.21,0,0,0,0,0
22780011,0.81,1.21,0,0,0,0,0
22780012,0.81,1.21,0,0,0,0,0
22780013,0.81,1.21,0,0,0,0,0
22780014,0.81,1.21,0,0,0,0,0
22780015,0.81,1.21,0,0,0,0,0
22780016,0.81,1.21,0,0,0,0,0
22780017,0.81,1.21,0,0,0,0,0
22780018,0.81,1.21,0,0,0,0,0
22780019,0.81,1.21,0,0,0,0,0
22780020,0.81,1.21,0,0,0,0,0
22790000,0.81,1.21,0,0,0,0,0
22790001,0.81,1.21,0,0,0,0,0
22790002,0.81,1.21,0,0,0,0,0
22790003,0.81,1.21,0,0,0,0,0
22790004,0.81,1.21,0,0,0,0,0
22790005,0.81,1.21,0,0,0,0,0
22790006,0.81,1.21,0,0,0,0,0
22790007,0.81,1.21,0,0,0,0,0
22790008,0.81,1.21,0,0,0,0,0
22790009,0.81,1.21,0,0,0,0,0
22790010,0.81,1.21,0,0,0,0,0
22790011,0.81,1.21,0,0,0,0,0
22790012,0.81,1.21,0,0,0,0,0
22790013,0.81,1.21,0,0,0,0,0
22790014,0.81,1.21,0,0,0,0,0
22790015,0.81,1.21,0,0,0,0,0
22790016,0.81,1.21,0,0,0,0,0
22790017,0.81,1.21,0,0,0,0,0
22790018,0.81,1.21,0,0,0,0,0
22790019,0.81,1.21,0,0,0,0,0
22790020,0.81,1.21,0,0,0,0,0
22790021,0.81,1.21,0,0,0,0,0
22790022,0.81,1.21,0,0,0,0,0
22790023,0.81,1.21,0,0,0,0,0
22790024,0.81,1.21,0,0,0,0,0
22790025,0.81,1.21,0,0,0,0,0
22790026,0.81,1.21,0,0,0,0,0
22790027,0.81,1.21,0,0,0,0,0
22790028,0.81,1.21,0,0,0,0,0
22790029,0.81,1.21,0,0,0,0,0
22800000,0.81,1.21,0,0,0,0,0
22800001,0.81,1.21,0,0,0,0,0
22800002,0.81,1.21,0,0,0,0,0
22800003,0.81,1.21,0,0,0,0,0
22800004,0.81,1.21,0,0,0,0,0
22800005,0.81,1.21,0,0,0,0,0
22800006,0.81,1.21,0,0,0,0,0
22800007,0.81,1.21,0,0,0,0,0
22800008,0.81,1.21,0,0,0,0,0
22800009,0.81,1.21,0,0,0,0,0
22800010,0.81,1.21,0,0,0,0,0
22800011,0.81,1.21,0,0,0,0,0
22800012,0.81,1.21,0,0,0,0,0
22800013,0.81,1.21,0,0,0,0,0
22800014,0.81,1.21,0,0,0,0,0
22800015,0.81,1.21,0,0,0,0,0
22800016,0.81,1.21,0,0,0,0,0
22800017,0.81,1.21,0,0,0,0,0
22800018,0.81,1.21,0,0,0,0,0
22800019,0.81,1.21,0,0,0,0,0
22800020,0.81,1.21,0,0,0,0,0
22800021,0.81,1.21,0,0,0,0,0
22800022,0.81,1.21,0,0,0,0,0
22800023,0.81,1.21,0,0,0,0,0
22800024,0.81,1.21,0,0,0,0,0
22800025,0.81,1.21,0,0,0,0,0
22800026,0.81,1.21,0,0,0,0,0
22800027,0.81,1.21,0,0,0,0,0
22800028,0.81,1.21,0,0,0,0,0
22800029,0.81,1.21,0,0,0,0,0
22800030,0.81,1.21,0,0,0,0,0
22800031,0.81,1.21,0,0,0,0,0
22800032,0.81,1.21,0,0,0,0,0
22800033,0.81,1.21,0,0,0,0,0
22800034,0.81,1.21,0,0,0,0,0
22800035,0.81,1.21,0,0,0,0,0
22800036,0.81,1.21,0,0,0,0,0
22800037,0.81,1.21,0,0,0,0,0
22800038,0.81,1.21,0,0,0,0,0
22800039,0.81,1.21,0,0,0,0,0
22800040,0.81,1.21,0,0,0,0,0
22800041,0.81,1.21,0,0,0,0,0
22800042,0.81,1.21,0,0,0,0,0
22800043,0.81,1.21,0,0,0,0,0
22800044,0.81,1.21,0,0,0,0,0
22800045,0.81,1.21,0,0,0,0,0
22800046,0.81,1.21,0,0,0,0,0
22800047,0.81,1.21,0,0,0,0,0
22800048,0.81,1.21,0,0,0,0,0
22800049,0.81,1.21,0,0,0,0,0
22800050,0.81,1.21,0,0,0,0,0
22800051,0.81,1.21,0,0,0,0,0
22800052,0.81,1.21,0,0,0,0,0
22800053,0.81,1.21,0,0,0,0,0
22800054,0.81,1.21,0,0,0,0,0
22800055,0.81,1.21,0,0,0,0,0
22800056,0.81,1.21,0,0,0,0,0
22800057,0.81,1.21,0,0,0,0,0
22800058,0.81,1.21,0,0,0,0,0
22800059,0.81,1.21,0,0,0,0,0
22800060,0.81,1.21,0,0,0,0,0
22800061,0.81,1.21,0,0,0,0,0
22800062,0.81,1.21,0,0,0,0,0
22800063,0.81,1.21,0,0,0,0,0
22800064,0.81,1.21,0,0,0,0,0
22800065,0.81,1.21,0,0,0,0,0
22800066,0.81,1.21,0,0,0,0,0
22800067,0.81,1.21,0,0,0,0,0
22800068,0.81,1.21,0,0,0,0,0
22800069,0.81,1.21,0,0,0,0,0
22800070,0.81,1.21,0,0,0,0,0
22800071,0.81,1.21,0,0,0,0,0
22800072,0.81,1.21,0,0,0,0,0
22800073,0.81,1.21,0,0,0,0,0
22800074,0.81,1.21,0,0,0,0,0
22800075,0.81,1.21,0,0,0,0,0
22800076,0.81,1.21,0,0,0,0,0
22800077,0.81,1.21,0,0,0,0,0
22800078,0.81,1.21,0,0,0,0,0
22800079,0.81,1.21,0,0,0,0,0
22800080,0.81,1.21,0,0,0,0,0
22800081,0.81,1.21,0,0,0,0,0
22800082,0.81,1.21,0,0,0,0,0
22800083,0.81,1.21,0,0,0,0,0
22800084,0.81,1.21,0,0,0,0,0
22800085,0.81,1.21,0,0,0,0,0
22800086,0.81,1.21,0,0,0,0,0
22800087,0.81,1.21,0,0,0,0,0
22800088,0.81,1.21,0,0,0,0,0
22800089,0.81,1.21,0,0,0,0,0
22800090,0.81,1.21,0,0,0,0,0
22800091,0.81,1.21,0,0,0,0,0
22800092,0.81,1.21,0,0,0,0,0
22800093,0.81,1.21,0,0,0,0,0
22800094,0.81,1.21,0,0,0,0,0
22800095,0.81,1.21,0,0,0,0,0
22800096,0.81,1.21,0,0,0,0,0
22800097,0.81,1.21,0,0,0,0,0
22800098,0.81,1.21,0,0,0,0,0
22800099,0.81,1.21,0,0,0,0,0
22800100,0.81,1.21,0,0,0,0,0
22800101,0.81,1.21,0,0,0,0,0
22800102,0.81,1.21,0,0,0,0,0
22800103,0.81,1.21,0,0,0,0,0
22800104,0.81,1.21,0,0,0,0,0
22800105,0.81,1.21,0,0,0,0,0
22800106,0.81,1.21,0,0,0,0,0
22800107,0.81,1.21,0,0,0,0,0
22800108,0.81,1.21,0,0,0,0,0
22800109,0.81,1.21,0,0,0,0,0
22810000,0.81,1.21,0,0,0,0,0
22810001,0.81,1.21,0,0,0,0,0
22810002,0.81,1.21,0,0,0,0,0
22810003,0.81,1.21,0,0,0,0,0
22810004,0.81,1.21,0,0,0,0,0
22810005,0.81,1.21,0,0,0,0,0
22810006,0.81,1.21,0,0,0,0,0
22810007,0.81,1.21,0,0,0,0,0
22810008,0.81,1.21,0,0,0,0,0
22810009,0.81,1.21,0,0,0,0,0
22810010,0.81,1.21,0,0,0,0,0
22810011,0.81,1.21,0,0,0,0,0
22810012,0.81,1.21,0,0,0,0,0
22810013,0.81,1.21,0,0,0,0,0
22810014,0.81,1.21,0,0,0,0,0
22810015,0.81,1.21,0,0,0,0,0
22810016,0.81,1.21,0,0,0,0,0
22810017,0.81,1.21,0,0,0,0,0
22810018,0.81,1.21,0,0,0,0,0
22810019,0.81,1.21,0,0,0,0,0
22810020,0.81,1.21,0,0,0,0,0
22810021,0.81,1.21,0,0,0,0,0
22810022,0.81,1.21,0,0,0,0,0
22810023,0.81,1.21,0,0,0,0,0
22810024,0.81,1.21,0,0,0,0,0
22810025,0.81,1.21,0,0,0,0,0
22810026,0.81,1.21,0,0,0,0,0
22810027,0.81,1.21,0,0,0,0,0
22810028,0.81,1.21,0,0,0,0,0
22810029,0.81,1.21,0,0,0,0,0
22810030,0.81,1.21,0,0,0,0,0
22810031,0.81,1.21,0,0,0,0,0
22810032,0.81,1.21,0,0,0,0,0
22810033,0.81,1.21,0,0,0,0,0
22810034,0.81,1.21,0,0,0,0,0
22810035,0.81,1.21,0,0,0,0,0
22810036,0.81,1.21,0,0,0,0,0
22810037,0.81,1.21,0,0,0,0,0
22810038,0.81,1.21,0,0,0,0,0
22810039,0.81,1.21,0,0,0,0,0
22810040,0.81,1.21,0,0,0,0,0
22810041,0.81,1.21,0,0,0,0,0
22810042,0.81,1.21,0,0,0,0,0
22830000,0.81,1.21,0,0,0,0,0
22830001,0.81,1.21,0,0,0,0,0
22830002,0.81,1.21,0,0,0,0,0
22830003,0.81,1.21,0,0,0,0,0
22830004,0.81,1.21,0,0,0,0,0
22830005,0.81,1.21,0,0,0,0,0
22830006,0.81,1.21,0,0,0,0,0
22830007,0.81,1.21,0,0,0,0,0
22830008,0.81,1.21,0,0,0,0,0
22830009,0.81,1.21,0,0,0,0,0
22830010,0.81,1.21,0,0,0,0,0
22830011,0.81,1.21,0,0,0,0,0
22830012,0.81,1.21,0,0,0,0,0
22830013,0.81,1.21,0,0,0,0,0
22830014,0.81,1.21,0,0,0,0,0
22830015,0.81,1.21,0,0,0,0,0
22830016,0.81,1.21,0,0,0,0,0
22830017,0.81,1.21,0,0,0,0,0
22830018,0.81,1.21,0,0,0,0,0
22830019,0.81,1.21,0,0,0,0,0
22830020,0.81,1.21,0,0,0,0,0
22830021,0.81,1.21,0,0,0,0,0
22830022,0.81,1.21,0,0,0,0,0
22830023,0.81,1.21,0,0,0,0,0
22830024,0.81,1.21,0,0,0,0,0
22840000,0.81,1.21,0,0,0,0,0
22840001,0.81,1.21,0,0,0,0,0
22840002,0.81,1.21,0,0,0,0,0
22840003,0.81,1.21,0,0,0,0,0
22840004,0.81,1.21,0,0,0,0,0
22840005,0.81,1.21,0,0,0,0,0
22840006,0.81,1.21,0,0,0,0,0
22840007,0.81,1.21,0,0,0,0,0
22840008,0.81,1.21,0,0,0,0,0
22840009,0.81,1.21,0,0,0,0,0
22840010,0.81,1.21,0,0,0,0,0
22840011,0.81,1.21,0,0,0,0,0
22840012,0.81,1.21,0,0,0,0,0
22840013,0.81,1.21,0,0,0,0,0
22840014,0.81,1.21,0,0,0,0,0
22840015,0.81,1.21,0,0,0,0,0
22840016,0.81,1.21,0,0,0,0,0
22840017,0.81,1.21,0,0,0,0,0
22840018,0.81,1.21,0,0,0,0,0
22840019,0.81,1.21,0,0,0,0,0
22840020,0.81,1.21,0,0,0,0,0
22840021,0.81,1.21,0,0,0,0,0
22840022,0.81,1.21,0,0,0,0,0
22840023,0.81,1.21,0,0,0,0,0
22840024,0.81,1.21,0,0,0,0,0
22840025,0.81,1.21,0,0,0,0,0
22840026,0.81,1.21,0,0,0,0,0
22840027,0.81,1.21,0,0,0,0,0
22840028,0.81,1.21,0,0,0,0,0
22840029,0.81,1.21,0,0,0,0,0
22840030,0.81,1.21,0,0,0,0,0
22840031,0.81,1.21,0,0,0,0,0
22840032,0.81,1.21,0,0,0,0,0
22840033,0.81,1.21,0,0,0,0,0
22840034,0.81,1.21,0,0,0,0,0
22840035,0.81,1.21,0,0,0,0,0
22840036,0.81,1.21,0,0,0,0,0
22840037,0.81,1.21,0,0,0,0,0
22840038,0.81,1.21,0,0,0,0,0
22840039,0.81,1.21,0,0,0,0,0
22840040,0.81,1.21,0,0,0,0,0
22850000,0.81,1.21,0,0,0,0,0
22850001,0.81,1.21,0,0,0,0,0
22850002,0.81,1.21,0,0,0,0,0
22850003,0.81,1.21,0,0,0,0,0
22850004,0.81,1.21,0,0,0,0,0
22850005,0.81,1.21,0,0,0,0,0
22850006,0.81,1.21,0,0,0,0,0
22850007,0.81,1.21,0,0,0,0,0
22850008,0.81,1.21,0,0,0,0,0
22850009,0.81,1.21,0,0,0,0,0
22850010,0.81,1.21,0,0,0,0,0
22850011,0.81,1.21,0,0,0,0,0
22850012,0.81,1.21,0,0,0,0,0
22850013,0.81,1.21,0,0,0,0,0
22850014,0.81,1.21,0,0,0,0,0
22850015,0.81,1.21,0,0,0,0,0
22850016,0.81,1.21,0,0,0,0,0
22850017,0.81,1.21,0,0,0,0,0
22850018,0.81,1.21,0,0,0,0,0
22850019,0.81,1.21,0,0,0,0,0
22850020,0.81,1.21,0,0,0,0,0
22850021,0.81,1.21,0,0,0,0,0
22850022,0.81,1.21,0,0,0,0,0
22850023,0.81,1.21,0,0,0,0,0
22850024,0.81,1.21,0,0,0,0,0
22850025,0.81,1.21,0,0,0,0,0
22850026,0.81,1.21,0,0,0,0,0
22850027,0.81,1.21,0,0,0,0,0
22850028,0.81,1.21,0,0,0,0,0
22850029,0.81,1.21,0,0,0,0,0
22850030,0.81,1.21,0,0,0,0,0
22850031,0.81,1.21,0,0,0,0,0
22850032,0.81,1.21,0,0,0,0,0
22850033,0.81,1.21,0,0,0,0,0
22850034,0.81,1.21,0,0,0,0,0
22850035,0.81,1.21,0,0,0,0,0
22850036,0.81,1.21,0,0,0,0,0
22850037,0.81,1.21,0,0,0,0,0
22850038,0.81,1.21,0,0,0,0,0
22850039,0.81,1.21,0,0,0,0,0
22850040,0.81,1.21,0,0,0,0,0
22850041,0.81,1.21,0,0,0,0,0
22850042,0.81,1.21,0,0,0,0,0
22860000,0.81,1.21,0,0,0,0,0
22860001,0.81,1.21,0,0,0,0,0
22860002,0.81,1.21,0,0,0,0,0
22860003,0.81,1.21,0,0,0,0,0
22860004,0.81,1.21,0,0,0,0,0
22860005,0.81,1.21,0,0,0,0,0
22860006,0.81,1.21,0,0,0,0,0
22860007,0.81,1.21,0,0,0,0,0
22860008,0.81,1.21,0,0,0,0,0
22860009,0.81,1.21,0,0,0,0,0
22860010,0.81,1.21,0,0,0,0,0
22860011,0.81,1.21,0,0,0,0,0
22860012,0.81,1.21,0,0,0,0,0
22860013,0.81,1.21,0,0,0,0,0
22860014,0.81,1.21,0,0,0,0,0
22860015,0.81,1.21,0,0,0,0,0
22860016,0.81,1.21,0,0,0,0,0
22860017,0.81,1.21,0,0,0,0,0
22860018,0.81,1.21,0,0,0,0,0
22860019,0.81,1.21,0,0,0,0,0
22870000,0.81,1.21,0,0,0,0,0
22870001,0.81,1.21,0,0,0,0,0
22870002,0.81,1.21,0,0,0,0,0
22870003,0.81,1.21,0,0,0,0,0
22870004,0.81,1.21,0,0,0,0,0
22870005,0.81,1.21,0,0,0,0,0
22870006,0.81,1.21,0,0,0,0,0
22870007,0.81,1.21,0,0,0,0,0
22870008,0.81,1.21,0,0,0,0,0
22870009,0.81,1.21,0,0,0,0,0
22870010,0.81,1.21,0,0,0,0,0
22870011,0.81,1.21,0,0,0,0,0
22870012,0.81,1.21,0,0,0,0,0
22870013,0.81,1.21,0,0,0,0,0
22870014,0.81,1.21,0,0,0,0,0
22870015,0.81,1.21,0,0,0,0,0
22870016,0.81,1.21,0,0,0,0,0
22870017,0.81,1.21,0,0,0,0,0
22870018,0.81,1.21,0,0,0,0,0
22870019,0.81,1.21,0,0,0,0,0
22870020,0.81,1.21,0,0,0,0,0
22870021,0.81,1.21,0,0,0,0,0
22870022,0.81,1.21,0,0,0,0,0
22870023,0.81,1.21,0,0,0,0,0
22870024,0.81,1.21,0,0,0,0,0
22870025,0.81,1.21,0,0,0,0,0
22870026,0.81,1.21,0,0,0,0,0
22870027,0.81,1.21,0,0,0,0,0
22870028,0.81,1.21,0,0,0,0,0
22870029,0.81,1.21,0,0,0,0,0
22870030,0.81,1.21,0,0,0,0,0
22870031,0.81,1.21,0,0,0,0,0
22870032,0.81,1.21,0,0,0,0,0
22870033,0.81,1.21,0,0,0,0,0
22870034,0.81,1.21,0,0,0,0,0
22870035,0.81,1.21,0,0,0,0,0
22870036,0.81,1.21,0,0,0,0,0
22870037,0.81,1.21,0,0,0,0,0
22870038,0.81,1.21,0,0,0,0,0
22870039,0.81,1.21,0,0,0,0,0
22870040,0.81,1.21,0,0,0,0,0
22870041,0.81,1.21,0,0,0,0,0
22870042,0.81,1.21,0,0,0,0,0
22870043,0.81,1.21,0,0,0,0,0
22870044,0.81,1.21,0,0,0,0,0
22870045,0.81,1.21,0,0,0,0,0
22870046,0.81,1.21,0,0,0,0,0
22870047,0.81,1.21,0,0,0,0,0
22870048,0.81,1.21,0,0,0,0,0
22870049,0.81,1.21,0,0,0,0,0
22870050,0.81,1.21,0,0,0,0,0
22870051,0.81,1.21,0,0,0,0,0
22880000,0.81,1.21,0,0,0,0,0
22880001,0.81,1.21,0,0,0,0,0
22880002,0.81,1.21,0,0,0,0,0
22880003,0.81,1.21,0,0,0,0,0
22880004,0.81,1.21,0,0,0,0,0
22880005,0.81,1.21,0,0,0,0,0
22880006,0.81,1.21,0,0,0,0,0
22880007,0.81,1.21,0,0,0,0,0
22880008,0.81,1.21,0,0,0,0,0
22880009,0.81,1.21,0,0,0,0,0
22880010,0.81,1.21,0,0,0,0,0
22880011,0.81,1.21,0,0,0,0,0
22880012,0.81,1.21,0,0,0,0,0
22880013,0.81,1.21,0,0,0,0,0
22880014,0.81,1.21,0,0,0,0,0
22880015,0.81,1.21,0,0,0,0,0
22880016,0.81,1.21,0,0,0,0,0
22880017,0.81,1.21,0,0,0,0,0
22880018,0.81,1.21,0,0,0,0,0
22880019,0.81,1.21,0,0,0,0,0
22880020,0.81,1.21,0,0,0,0,0
22880021,0.81,1.21,0,0,0,0,0
22880022,0.81,1.21,0,0,0,0,0
22880023,0.81,1.21,0,0,0,0,0
22880024,0.81,1.21,0,0,0,0,0
22880025,0.81,1.21,0,0,0,0,0
22880026,0.81,1.21,0,0,0,0,0
22880027,0.81,1.21,0,0,0,0,0
22880028,0.81,1.21,0,0,0,0,0
22880029,0.81,1.21,0,0,0,0,0
22880030,0.81,1.21,0,0,0,0,0
22880031,0.81,1.21,0,0,0,0,0
22880032,0.81,1.21,0,0,0,0,0
22880033,0.81,1.21,0,0,0,0,0
22880034,0.81,1.21,0,0,0,0,0
22880035,0.81,1.21,0,0,0,0,0
22880036,0.81,1.21,0,0,0,0,0
22880037,0.81,1.21,0,0,0,0,0
22880038,0.81,1.21,0,0,0,0,0
22880039,0.81,1.21,0,0,0,0,0
22880040,0.81,1.21,0,0,0,0,0
22880041,0.81,1.21,0,0,0,0,0
22880042,0.81,1.21,0,0,0,0,0
22880043,0.81,1.21,0,0,0,0,0
22880044,0.81,1.21,0,0,0,0,0
22880045,0.81,1.21,0,0,0,0,0
22880046,0.81,1.21,0,0,0,0,0
22880047,0.81,1.21,0,0,0,0,0
22880048,0.81,1.21,0,0,0,0,0
22880049,0.81,1.21,0,0,0,0,0
22880050,0.81,1.21,0,0,0,0,0
22880051,0.81,1.21,0,0,0,0,0
22880052,0.81,1.21,0,0,0,0,0
22880053,0.81,1.21,0,0,0,0,0
22880054,0.81,1.21,0,0,0,0,0
22880055,0.81,1.21,0,0,0,0,0
22880056,0.81,1.21,0,0,0,0,0
22880057,0.81,1.21,0,0,0,0,0
22880058,0.81,1.21,0,0,0,0,0
22880059,0.81,1.21,0,0,0,0,0
22880060,0.81,1.21,0,0,0,0,0
22880061,0.81,1.21,0,0,0,0,0
22880062,0.81,1.21,0,0,0,0,0
22880063,0.81,1.21,0,0,0,0,0
22880064,0.81,1.21,0,0,0,0,0
22880065,0.81,1.21,0,0,0,0,0
22880066,0.81,1.21,0,0,0,0,0
22880067,0.81,1.21,0,0,0,0,0
22880068,0.81,1.21,0,0,0,0,0
22880069,0.81,1.21,0,0,0,0,0
22880070,0.81,1.21,0,0,0,0,0
22880071,0.81,1.21,0,0,0,0,0
22880072,0.81,1.21,0,0,0,0,0
22880073,0.81,1.21,0,0,0,0,0
22880074,0.81,1.21,0,0,0,0,0
22880075,0.81,1.21,0,0,0,0,0
22880076,0.81,1.21,0,0,0,0,0
22880077,0.81,1.21,0,0,0,0,0
22880078,0.81,1.21,0,0,0,0,0
22880079,0.81,1.21,0,0,0,0,0
22880080,0.81,1.21,0,0,0,0,0
22880081,0.81,1.21,0,0,0,0,0
22880082,0.81,1.21,0,0,0,0,0
22880083,0.81,1.21,0,0,0,0,0
22880084,0.81,1.21,0,0,0,0,0
22880085,0.81,1.21,0,0,0,0,0
22880086,0.81,1.21,0,0,0,0,0
22880087,0.81,1.21,0,0,0,0,0
22880088,0.81,1.21,0,0,0,0,0
22880089,0.81,1.21,0,0,0,0,0
22880090,0.81,1.21,0,0,0,0,0
22880091,0.81,1.21,0,0,0,0,0
22880092,0.81,1.21,0,0,0,0,0
22890000,0.81,1.21,0,0,0,0,0
22890001,0.81,1.21,0,0,0,0,0
22890002,0.81,1.21,0,0,0,0,0
22890003,0.81,1.21,0,0,0,0,0
22890004,0.81,1.21,0,0,0,0,0
22890005,0.81,1.21,0,0,0,0,0
22890006,0.81,1.21,0,0,0,0,0
22890007,0.81,1.21,0,0,0,0,0
22890008,0.81,1.21,0,0,0,0,0
22890009,0.81,1.21,0,0,0,0,0
22890010,0.81,1.21,0,0,0,0,0
22890011,0.81,1.21,0,0,0,0,0
22890012,0.81,1.21,0,0,0,0,0
22890013,0.81,1.21,0,0,0,0,0
22890014,0.81,1.21,0,0,0,0,0
22890015,0.81,1.21,0,0,0,0,0
22890016,0.81,1.21,0,0,0,0,0
22890017,0.81,1.21,0,0,0,0,0
22890018,0.81,1.21,0,0,0,0,0
22890019,0.81,1.21,0,0,0,0,0
22890020,0.81,1.21,0,0,0,0,0
22890021,0.81,1.21,0,0,0,0,0
22890022,0.81,1.21,0,0,0,0,0
22890023,0.81,1.21,0,0,0,0,0
22890024,0.81,1.21,0,0,0,0,0
22890025,0.81,1.21,0,0,0,0,0
22890026,0.81,1.21,0,0,0,0,0
22890027,0.81,1.21,0,0,0,0,0
22890028,0.81,1.21,0,0,0,0,0
22890029,0.81,1.21,0,0,0,0,0
22890030,0.81,1.21,0,0,0,0,0
22890031,0.81,1.21,0,0,0,0,0
22890032,0.81,1.21,0,0,0,0,0
22890033,0.81,1.21,0,0,0,0,0
22890034,0.81,1.21,0,0,0,0,0
22890035,0.81,1.21,0,0,0,0,0
22890036,0.81,1.21,0,0,0,0,0
22890037,0.81,1.21,0,0,0,0,0
22890038,0.81,1.21,0,0,0,0,0
22890039,0.81,1.21,0,0,0,0,0
22890040,0.81,1.21,0,0,0,0,0
22890041,0.81,1.21,0,0,0,0,0
22890042,0.81,1.21,0,0,0,0,0
22890043,0.81,1.21,0,0,0,0,0
22900000,0.81,1.21,0,0,0,0,0
22900001,0.81,1.21,0,0,0,0,0
22900002,0.81,1.21,0,0,0,0,0
22900003,0.81,1.21,0,0,0,0,0
22900004,0.81,1.21,0,0,0,0,0
22900005,0.81,1.21,0,0,0,0,0
