ID,QtBid
27866,229209
27866,229210
27866,229211
27866,229212
27867,229213
27867,229214
27867,229215
27867,229216
27868,229217
27868,229218
27868,229219
27868,229220
27869,229221
27869,229222
27869,229223
27869,229224
27870,229225
27870,229226
27870,229227
27870,229228
27870,229229
27870,229230
27870,229231
27870,229232
27871,229233
27871,229234
27871,229235
27871,229236
27871,229237
27871,229238
27871,229239
27871,229240
27872,229241
27872,229242
27872,229243
27872,229244
27872,229245
27872,229246
27872,229247
27872,229248
27873,229249
27873,229250
27873,229251
27873,229252
27873,229253
27873,229254
27873,229255
27873,229256
27874,229257
27874,229258
27874,229259
27874,229260
27874,229261
27874,229262
27874,229263
27874,229264
27875,229265
27875,229266
27875,229267
27875,229268
27875,229269
27875,229270
27875,229271
27875,229272
27876,229273
27876,229274
27876,229275
27876,229276
27876,229277
27876,229278
27876,229279
27876,229280
27877,229281
27877,229282
27877,229283
27877,229284
27877,229285
27877,229286
27877,229287
27877,229288
27878,229289
27878,229290
27878,229291
27878,229292
27878,229293
27878,229294
27878,229295
27878,229296
27879,229297
27879,229298
27879,229299
27879,229300
27879,229301
27879,229302
27879,229303
27879,229304
27880,229305
27880,229306
27880,229307
27880,229308
27880,229309
27880,229310
27880,229311
27880,229312
27881,229313
27881,229314
27881,229315
27881,229316
27881,229317
27881,229318
27881,229319
27881,229320
27882,229321
27882,229322
27882,229323
27882,229324
27882,229325
27882,229326
27882,229327
27882,229328
27883,229329
27883,229330
27883,229331
27883,229332
27883,229333
27883,229334
27883,229335
27883,229336
27884,229337
27884,229338
27884,229339
27884,229340
27884,229341
27884,229342
27884,229343
27884,229344
27885,229345
27885,229346
27885,229347
27885,229348
27885,229349
27885,229350
27885,229351
27885,229352
27886,229353
27886,229354
27886,229355
27886,229356
27886,229357
27886,229358
27886,229359
27886,229360
27887,229361
27887,229362
27887,229363
27887,229364
27887,229365
27887,229366
27887,229367
27887,229368
27888,229369
27888,229370
27888,229371
27888,229372
27888,229373
27888,229374
27888,229375
27888,229376
27889,229377
27889,229378
27889,229379
27889,229380
27889,229381
27889,229382
27889,229383
27889,229384
27890,229385
27890,229386
27890,229387
27890,229388
27890,229389
27890,229390
27890,229391
27890,229392
27891,229393
27891,229394
27891,229395
27891,229396
27891,229397
27891,229398
27891,229399
27891,229400
27892,229401
27892,229402
27892,229403
27892,229404
27892,229405
27892,229406
27892,229407
27892,229408
27893,229409
27893,229410
27893,229411
27893,229412
27893,229413
27893,229414
27893,229415
27893,229416
27894,229417
27894,229418
27894,229419
27894,229420
27894,229421
27894,229422
27894,229423
27894,229424
27895,229425
27895,229426
27895,229427
27895,229428
27895,229429
27895,229430
27895,229431
27895,229432
27896,229433
27896,229434
27896,229435
27896,229436
27896,229437
27896,229438
27896,229439
27896,229440
27897,229441
27897,229442
27897,229443
27897,229444
27897,229445
27897,229446
27897,229447
27897,229448
27898,229449
27898,229450
27898,229451
27898,229452
27898,229453
27898,229454
27898,229455
27898,229456
27899,229457
27899,229458
27899,229459
27899,229460
27899,229461
27899,229462
27899,229463
27899,229464
27900,229465
27900,229466
27900,229467
27900,229468
27900,229469
27900,229470
27900,229471
27900,229472
27901,229473
27901,229474
27901,229475
27901,229476
27901,229477
27901,229478
27901,229479
27901,229480
27902,229481
27902,229482
27902,229483
27902,229484
27902,229485
27902,229486
27902,229487
27902,229488
27903,229489
27903,229490
27903,229491
27903,229492
27903,229493
27903,229494
27903,229495
27903,229496
27904,229497
27904,229498
27904,229499
27904,229500
27905,229501
27905,229502
27905,229503
27905,229504
27905,229505
27905,229506
27905,229507
27905,229508
27906,229509
27906,229510
27906,229511
27906,229512
27906,229513
27906,229514
27906,229515
27906,229516
27907,229517
27907,229518
27907,229519
27907,229520
27907,229521
27907,229522
27907,229523
27907,229524
27908,229525
27908,229526
27908,229527
27908,229528
27908,229529
27908,229530
27908,229531
27908,229532
27909,229533
27909,229534
27909,229535
27909,229536
27909,229537
27909,229538
27909,229539
27909,229540
27910,229541
27910,229542
27910,229543
27910,229544
27910,229545
27910,229546
27910,229547
27910,229548
27911,229549
27911,229550
27911,229551
27911,229552
27911,229553
27911,229554
27911,229555
27911,229556
27912,229557
27912,229558
27912,229559
27912,229560
27912,229561
27912,229562
27912,229563
27912,229564
27913,229565
27913,229566
27913,229567
27913,229568
27913,229569
27913,229570
27913,229571
27913,229572
27914,229573
27914,229574
27914,229575
27914,229576
27914,229577
27914,229578
27914,229579
27914,229580
27915,229581
27915,229582
27915,229583
27915,229584
27915,229585
27915,229586
27915,229587
27915,229588
27916,229589
27916,229590
27916,229591
27916,229592
27916,229593
27916,229594
27916,229595
27916,229596
27917,229597
27917,229598
27917,229599
27917,229600
27917,229601
27917,229602
27917,229603
27917,229604
27918,229605
27918,229606
27918,229607
27918,229608
27918,229609
27918,229610
27918,229611
27918,229612
27919,229613
27919,229614
27919,229615
27919,229616
27919,229617
27919,229618
27919,229619
27919,229620
27920,229621
27920,229622
27920,229623
27920,229624
27920,229625
27920,229626
27920,229627
27920,229628
27921,229629
27921,229630
27921,229631
27921,229632
27921,229633
27921,229634
27921,229635
27921,229636
27922,229637
27922,229638
27922,229639
27922,229640
27922,229641
27922,229642
27922,229643
27922,229644
27923,229645
27923,229646
27923,229647
27923,229648
27924,229649
27924,229650
27924,229651
27924,229652
27925,229653
27925,229654
27925,229655
27925,229656
27926,229657
27926,229658
27926,229659
27926,229660
27927,229661
27927,229662
27927,229663
27927,229664
27928,229665
27928,229666
27928,229667
27928,229668
27929,229669
27929,229670
27929,229671
27929,229672
27930,229673
27930,229674
27930,229675
27930,229676
27931,229677
27931,229678
27931,229679
27931,229680
27932,229681
27932,229682
27932,229683
27932,229684
27933,229685
27933,229686
27933,229687
27933,229688
27934,229689
27934,229690
27934,229691
27934,229692
27935,229693
27935,229694
27935,229695
27935,229696
27936,229697
27936,229698
27936,229699
27936,229700
27937,229701
27937,229702
27937,229703
27937,229704
27938,229705
27938,229706
27938,229707
27938,229708
27939,229709
27939,229710
27939,229711
27939,229712
27940,229713
27940,229714
27940,229715
27940,229716
27941,229717
27941,229718
27941,229719
27941,229720
27942,229721
27942,229722
27942,229723
27942,229724
27943,229725
27943,229726
27943,229727
27943,229728
27944,229729
27944,229730
27944,229731
27944,229732
27945,229733
27945,229734
27945,229735
27945,229736
27946,229737
27946,229738
27946,229739
27946,229740
27947,229741
27947,229742
27947,229743
27947,229744
27948,229745
27948,229746
27948,229747
27948,229748
27949,229749
27949,229750
27949,229751
27949,229752
27950,229753
27950,229754
27950,229755
27950,229756
27951,229757
27951,229758
27951,229759
27951,229760
27952,229761
27952,229762
27952,229763
27952,229764
27953,229765
27953,229766
27953,229767
27953,229768
27954,229769
27954,229770
27954,229771
27954,229772
27955,229773
27955,229774
27955,229775
27955,229776
27956,229777
27956,229778
27956,229779
27956,229780
27957,229781
27957,229782
27957,229783
27957,229784
27958,229785
27958,229786
27958,229787
27958,229788
27959,229789
27959,229790
27959,229791
27959,229792
27960,229793
27960,229794
27960,229795
27960,229796
27961,229797
27961,229798
27961,229799
27961,229800
27962,229801
27962,229802
27962,229803
27962,229804
27963,229805
27963,229806
27963,229807
27963,229808
27964,229809
27964,229810
27964,229811
27964,229812
27965,229813
27965,229814
27965,229815
27965,229816
27966,229817
27966,229818
27966,229819
27966,229820
27967,229821
27967,229822
27967,229823
27967,229824
27968,229825
27968,229826
27968,229827
27968,229828
27969,229829
27969,229830
27969,229831
27969,229832
27970,229833
27970,229834
27970,229835
27970,229836
27971,229837
27971,229838
27971,229839
27971,229840
27972,229841
27972,229842
27972,229843
27972,229844
27973,229845
27973,229846
27973,229847
27973,229848
27974,229849
27974,229850
27974,229851
27974,229852
27974,229853
27974,229854
27974,229855
27974,229856
27975,229857
27975,229858
27975,229859
27975,229860
27976,229861
27976,229862
27976,229863
27976,229864
27976,229865
27976,229866
27976,229867
27976,229868
27977,229869
27977,229870
27977,229871
27977,229872
27978,229873
27978,229874
27978,229875
27978,229876
27979,229877
27979,229878
27979,229879
27979,229880
27980,229881
27980,229882
27980,229883
27980,229884
27981,229885
27981,229886
27981,229887
27981,229888
27982,229889
27982,229890
27982,229891
27982,229892
27983,229893
27983,229894
27983,229895
27983,229896
27983,229897
27983,229898
27983,229899
27983,229900
27984,229901
27984,229902
27984,229903
27984,229904
27985,229905
27985,229906
27985,229907
27985,229908
27985,229909
27985,229910
27985,229911
27985,229912
27986,229913
27986,229914
27986,229915
27986,229916
27987,229917
27987,229918
27987,229919
27987,229920
27988,229921
27988,229922
27988,229923
27988,229924
27988,229925
27988,229926
27988,229927
27988,229928
27989,229929
27989,229930
27989,229931
27989,229932
27989,229933
27989,229934
27989,229935
27989,229936
27990,229937
27990,229938
27990,229939
27990,229940
27991,229941
27991,229942
27991,229943
27991,229944
27992,229945
27992,229946
27992,229947
27992,229948
27992,229949
27992,229950
27992,229951
27992,229952
27993,229953
27993,229954
27993,229955
27993,229956
27993,229957
27993,229958
27993,229959
27993,229960
27994,229961
27994,229962
27994,229963
27994,229964
27994,229965
27994,229966
27994,229967
27994,229968
27995,229969
27995,229970
27995,229971
27995,229972
27996,229973
27996,229974
27996,229975
27996,229976
27997,229977
27997,229978
27997,229979
27997,229980
27997,229981
27997,229982
27997,229983
27997,229984
27998,229985
27998,229986
27998,229987
27998,229988
27999,229989
27999,229990
27999,229991
27999,229992
28000,229993
28000,229994
28000,229995
28000,229996
28000,229997
28000,229998
28000,229999
28000,230000
28001,230001
28001,230002
28001,230003
28001,230004
28002,230005
28002,230006
28002,230007
28002,230008
28003,230009
28003,230010
28003,230011
28003,230012
28004,230013
28004,230014
28004,230015
28004,230016
28005,230017
28005,230018
28005,230019
28005,230020
28006,230021
28006,230022
28006,230023
28006,230024
28007,230025
28007,230026
28007,230027
28007,230028
28008,230029
28008,230030
28008,230031
28008,230032
28009,230033
28009,230034
28009,230035
28009,230036
28010,230037
28010,230038
28010,230039
28010,230040
28011,230041
28011,230042
28011,230043
28011,230044
28012,230045
28012,230046
28012,230047
28012,230048
28013,230049
28013,230050
28013,230051
28013,230052
28014,230053
28014,230054
28014,230055
28014,230056
28015,230057
28015,230058
28015,230059
28015,230060
28016,230061
28016,230062
28016,230063
28016,230064
28017,230065
28017,230066
28017,230067
28017,230068
28018,230069
28018,230070
28018,230071
28018,230072
28019,230073
28019,230074
28019,230075
28019,230076
28020,230077
28020,230078
28020,230079
28020,230080
28021,230081
28021,230082
28021,230083
28021,230084
28022,230085
28022,230086
28022,230087
28022,230088
28023,230089
28023,230090
28023,230091
28023,230092
28024,230093
28024,230094
28024,230095
28024,230096
28025,230097
28025,230098
28025,230099
28025,230100
28026,230101
28026,230102
28026,230103
28026,230104
28027,230105
28027,230106
28027,230107
28027,230108
28028,230109
28028,230110
28028,230111
28028,230112
28029,230113
28029,230114
28029,230115
28029,230116
28030,230117
28030,230118
28030,230119
28030,230120
28031,230121
28031,230122
28031,230123
28031,230124
28032,230125
28032,230126
28032,230127
28032,230128
28033,230129
28033,230130
28033,230131
28033,230132
28034,230133
28034,230134
28034,230135
28034,230136
28035,230137
28035,230138
28035,230139
28035,230140
28036,230141
28036,230142
28036,230143
28036,230144
28037,230145
28037,230146
28037,230147
28037,230148
28038,230149
28038,230150
28038,230151
28038,230152
28039,230153
28039,230154
28039,230155
28039,230156
28040,230157
28040,230158
28040,230159
28040,230160
28041,230161
28041,230162
28041,230163
28041,230164
28042,230165
28042,230166
28042,230167
28042,230168
28043,230169
28043,230170
28043,230171
28043,230172
28044,230173
28044,230174
28044,230175
28044,230176
28045,230177
28045,230178
28045,230179
28045,230180
28046,230181
28046,230182
28046,230183
28046,230184
28047,230185
28047,230186
28047,230187
28047,230188
28048,230189
28048,230190
28048,230191
28048,230192
28049,230193
28049,230194
28049,230195
28049,230196
28050,230197
28050,230198
28050,230199
28050,230200
28051,230201
28051,230202
28051,230203
28051,230204
28052,230205
28052,230206
28052,230207
28052,230208
28053,230209
28053,230210
28053,230211
28053,230212
28054,230213
28054,230214
28054,230215
28054,230216
28055,230217
28055,230218
28055,230219
28055,230220
28056,230221
28056,230222
28056,230223
28056,230224
28057,230225
28057,230226
28057,230227
28057,230228
28058,230229
28058,230230
28058,230231
28058,230232
28059,230233
28059,230234
28059,230235
28059,230236
28060,230237
28060,230238
28060,230239
28060,230240
28061,230241
28061,230242
28061,230243
28061,230244
28062,230245
28062,230246
28062,230247
28062,230248
28063,230249
28063,230250
28063,230251
28063,230252
28064,230253
28064,230254
28064,230255
28064,230256
28065,230257
28065,230258
28065,230259
28065,230260
28066,230261
28066,230262
28066,230263
28066,230264
28067,230265
28067,230266
28067,230267
28067,230268
28068,230269
28068,230270
28068,230271
28068,230272
28069,230273
28069,230274
28069,230275
28069,230276
28070,230277
28070,230278
28070,230279
28070,230280
28071,230281
28071,230282
28071,230283
28071,230284
28072,230285
28072,230286
28072,230287
28072,230288
28073,230289
28073,230290
28073,230291
28073,230292
28074,230293
28074,230294
28074,230295
28074,230296
28075,230297
28075,230298
28075,230299
28075,230300
28076,230301
28076,230302
28076,230303
28076,230304
28077,230305
28077,230306
28077,230307
28077,230308
28078,230309
28078,230310
28078,230311
28078,230312
28079,230313
28079,230314
28079,230315
28079,230316
28080,230317
28080,230318
28080,230319
28080,230320
28081,230321
28081,230322
28081,230323
28081,230324
28082,230325
28082,230326
28082,230327
28082,230328
28083,230329
28083,230330
28083,230331
28083,230332
28084,230333
28084,230334
28084,230335
28084,230336
28085,230337
28085,230338
28085,230339
28085,230340
28086,230341
28086,230342
28086,230343
28086,230344
28087,230345
28087,230346
28087,230347
28087,230348
28088,230349
28088,230350
28088,230351
28088,230352
28089,230353
28089,230354
28089,230355
28089,230356
28090,230357
28090,230358
28090,230359
28090,230360
28091,230361
28091,230362
28091,230363
28091,230364
28092,230365
28092,230366
28092,230367
28092,230368
28093,230369
28093,230370
28093,230371
28093,230372
28094,230373
28094,230374
28094,230375
28094,230376
28095,230377
28095,230378
28095,230379
28095,230380
28096,230381
28096,230382
28096,230383
28096,230384
28097,230385
28097,230386
28097,230387
28097,230388
28098,230389
28098,230390
28098,230391
28098,230392
28099,230393
28099,230394
28099,230395
28099,230396
28100,230397
28100,230398
28100,230399
28100,230400
28101,230401
28101,230402
28101,230403
28101,230404
28102,230405
28102,230406
28102,230407
28102,230408
28103,230409
28103,230410
28103,230411
28103,230412
28104,230413
28104,230414
28104,230415
28104,230416
28105,230417
28105,230418
28105,230419
28105,230420
28106,230421
28106,230422
28106,230423
28106,230424
28107,230425
28107,230426
28107,230427
28107,230428
28108,230429
28108,230430
28108,230431
28108,230432
28109,230433
28109,230434
28109,230435
28109,230436
28110,230437
28110,230438
28110,230439
28110,230440
28111,230441
28111,230442
28111,230443
28111,230444
28112,230445
28112,230446
28112,230447
28112,230448
28113,230449
28113,230450
28113,230451
28113,230452
28114,230453
28114,230454
28114,230455
28114,230456
28115,230457
28115,230458
28115,230459
28115,230460
28116,230461
28116,230462
28116,230463
28116,230464
28117,230465
28117,230466
28117,230467
28117,230468
28118,230469
28118,230470
28118,230471
28118,230472
28119,230473
28119,230474
28119,230475
28119,230476
28120,230477
28120,230478
28120,230479
28120,230480
28121,230481
28121,230482
28121,230483
28121,230484
28122,230485
28122,230486
28122,230487
28122,230488
28123,230489
28123,230490
28123,230491
28123,230492
28124,230493
28124,230494
28124,230495
28124,230496
28125,230497
28125,230498
28125,230499
28125,230500
28126,230501
28126,230502
28126,230503
28126,230504
28127,230505
28127,230506
28127,230507
28127,230508
28128,230509
28128,230510
28128,230511
28128,230512
28129,230513
28129,230514
28129,230515
28129,230516
28130,230517
28130,230518
28130,230519
28130,230520
28131,230521
28131,230522
28131,230523
28131,230524
28132,230525
28132,230526
28132,230527
28132,230528
28133,230529
28133,230530
28133,230531
28133,230532
28134,230533
28134,230534
28134,230535
28134,230536
28135,230537
28135,230538
28135,230539
28135,230540
28136,230541
28136,230542
28136,230543
28136,230544
28137,230545
28137,230546
28137,230547
28137,230548
28138,230549
28138,230550
28138,230551
28138,230552
28139,230553
28139,230554
28139,230555
28139,230556
28140,230557
28140,230558
28140,230559
28140,230560
28141,230561
28141,230562
28141,230563
28141,230564
28142,230565
28142,230566
28142,230567
28142,230568
28143,230569
28143,230570
28143,230571
28143,230572
28144,230573
28144,230574
28144,230575
28144,230576
28145,230577
28145,230578
28145,230579
28145,230580
28146,230581
28146,230582
28146,230583
28146,230584
28146,230585
28146,230586
28146,230587
28146,230588
28147,230589
28147,230590
28147,230591
28147,230592
28148,230593
28148,230594
28148,230595
28148,230596
28149,230597
28149,230598
28149,230599
28149,230600
28150,230601
28150,230602
28150,230603
28150,230604
28151,230605
28151,230606
28151,230607
28151,230608
28152,230609
28152,230610
28152,230611
28152,230612
28153,230613
28153,230614
28153,230615
28153,230616
28154,230617
28154,230618
28154,230619
28154,230620
28155,230621
28155,230622
28155,230623
28155,230624
28156,230625
28156,230626
28156,230627
28156,230628
28157,230629
28157,230630
28157,230631
28157,230632
28158,230633
28158,230634
28158,230635
28158,230636
28159,230637
28159,230638
28159,230639
28159,230640
28160,230641
28160,230642
28160,230643
28160,230644
28160,230645
28160,230646
28160,230647
28160,230648
28161,230649
28161,230650
28161,230651
28161,230652
28162,230653
28162,230654
28162,230655
28162,230656
28162,230657
28162,230658
28162,230659
28162,230660
28163,230661
28163,230662
28163,230663
28163,230664
28164,230665
28164,230666
28164,230667
28164,230668
28165,230669
28165,230670
28165,230671
28165,230672
28166,230673
28166,230674
28166,230675
28166,230676
28167,230677
28167,230678
28167,230679
28167,230680
28168,230681
28168,230682
28168,230683
28168,230684
28169,230685
28169,230686
28169,230687
28169,230688
28170,230689
28170,230690
28170,230691
28170,230692
28171,230693
28171,230694
28171,230695
28171,230696
28172,230697
28172,230698
28172,230699
28172,230700
28172,230701
28172,230702
28172,230703
28172,230704
28173,230705
28173,230706
28173,230707
28173,230708
28174,230709
28174,230710
28174,230711
28174,230712
28174,230713
28174,230714
28174,230715
28174,230716
28175,230717
28175,230718
28175,230719
28175,230720
28175,230721
28175,230722
28175,230723
28175,230724
28176,230725
28176,230726
28176,230727
28176,230728
28177,230729
28177,230730
28177,230731
28177,230732
28177,230733
28177,230734
28177,230735
28177,230736
28178,230737
28178,230738
28178,230739
28178,230740
28178,230741
28178,230742
28178,230743
28178,230744
28179,230745
28179,230746
28179,230747
28179,230748
28179,230749
28179,230750
28179,230751
28179,230752
28180,230753
28180,230754
28180,230755
28180,230756
28180,230757
28180,230758
28180,230759
28180,230760
28181,230761
28181,230762
28181,230763
28181,230764
28181,230765
28181,230766
28181,230767
28181,230768
28182,230769
28182,230770
28182,230771
28182,230772
28183,230773
28183,230774
28183,230775
28183,230776
28183,230777
28183,230778
28183,230779
28183,230780
28184,230781
28184,230782
28184,230783
28184,230784
28184,230785
28184,230786
28184,230787
28184,230788
28185,230789
28185,230790
28185,230791
28185,230792
28185,230793
28185,230794
28185,230795
28185,230796
28186,230797
28186,230798
28186,230799
28186,230800
28186,230801
28186,230802
28186,230803
28186,230804
28187,230805
28187,230806
28187,230807
28187,230808
28187,230809
28187,230810
28187,230811
28187,230812
28188,230813
28188,230814
28188,230815
28188,230816
28188,230817
28188,230818
28188,230819
28188,230820
28189,230821
28189,230822
28189,230823
28189,230824
28189,230825
28189,230826
28189,230827
28189,230828
28190,230829
28190,230830
28190,230831
28190,230832
28190,230833
28190,230834
28190,230835
28190,230836
28191,230837
28191,230838
28191,230839
28191,230840
28191,230841
28191,230842
28191,230843
28191,230844
28192,230845
28192,230846
28192,230847
28192,230848
28192,230849
28192,230850
28192,230851
28192,230852
28193,230853
28193,230854
28193,230855
28193,230856
28193,230857
28193,230858
28193,230859
28193,230860
28194,230861
28194,230862
28194,230863
28194,230864
28194,230865
28194,230866
28194,230867
28194,230868
28195,230869
28195,230870
28195,230871
28195,230872
28195,230873
28195,230874
28195,230875
28195,230876
28196,230877
28196,230878
28196,230879
28196,230880
28196,230881
28196,230882
28196,230883
28196,230884
28197,230885
28197,230886
28197,230887
28197,230888
28197,230889
28197,230890
28197,230891
28197,230892
28198,230893
28198,230894
28198,230895
28198,230896
28198,230897
28198,230898
28198,230899
28198,230900
28199,230901
28199,230902
28199,230903
28199,230904
28199,230905
28199,230906
28199,230907
28199,230908
28200,230909
28200,230910
28200,230911
28200,230912
28200,230913
28200,230914
28200,230915
28200,230916
28201,230917
28201,230918
28201,230919
28201,230920
28201,230921
28201,230922
28201,230923
28201,230924
28202,230925
28202,230926
28202,230927
28202,230928
28202,230929
28202,230930
28202,230931
28202,230932
28203,230933
28203,230934
28203,230935
28203,230936
28203,230937
28203,230938
28203,230939
28203,230940
28204,230941
28204,230942
28204,230943
28204,230944
28204,230945
28204,230946
28204,230947
28204,230948
28205,230949
28205,230950
28205,230951
28205,230952
28205,230953
28205,230954
28205,230955
28205,230956
28206,230957
28206,230958
28206,230959
28206,230960
28206,230961
28206,230962
28206,230963
28206,230964
28207,230965
28207,230966
28207,230967
28207,230968
28207,230969
28207,230970
28207,230971
28207,230972
28208,230973
28208,230974
28208,230975
28208,230976
28208,230977
28208,230978
28208,230979
28208,230980
28209,230981
28209,230982
28209,230983
28209,230984
28209,230985
28209,230986
28209,230987
28209,230988
28210,230989
28210,230990
28210,230991
28210,230992
28210,230993
28210,230994
28210,230995
28210,230996
28211,230997
28211,230998
28211,230999
28211,231000
28211,231001
28211,231002
28211,231003
28211,231004
28212,231005
28212,231006
28212,231007
28212,231008
28212,231009
28212,231010
28212,231011
28212,231012
28213,231013
28213,231014
28213,231015
28213,231016
28213,231017
28213,231018
28213,231019
28213,231020
28214,231021
28214,231022
28214,231023
28214,231024
28214,231025
28214,231026
28214,231027
28214,231028
28215,231029
28215,231030
28215,231031
28215,231032
28215,231033
28215,231034
28215,231035
28215,231036
28216,231037
28216,231038
28216,231039
28216,231040
28217,231041
28217,231042
28217,231043
28217,231044
28218,231045
28218,231046
28218,231047
28218,231048
28219,231049
28219,231050
28219,231051
28219,231052
28220,231053
28220,231054
28220,231055
28220,231056
28221,231057
28221,231058
28221,231059
28221,231060
28222,231061
28222,231062
28222,231063
28222,231064
28223,231065
28223,231066
28223,231067
28223,231068
28224,231069
28224,231070
28224,231071
28224,231072
28225,231073
28225,231074
28225,231075
28225,231076
28226,231077
28226,231078
28226,231079
28226,231080
28227,231081
28227,231082
28227,231083
28227,231084
28228,231085
28228,231086
28228,231087
28228,231088
28229,231089
28229,231090
28229,231091
28229,231092
28230,231093
28230,231094
28230,231095
28230,231096
28231,231097
28231,231098
28231,231099
28231,231100
28232,231101
28232,231102
28232,231103
28232,231104
28233,231105
28233,231106
28233,231107
28233,231108
28234,231109
28234,231110
28234,231111
28234,231112
28235,231113
28235,231114
28235,231115
28235,231116
28236,231117
28236,231118
28236,231119
28236,231120
28237,231121
28237,231122
28237,231123
28237,231124
28238,231125
28238,231126
28238,231127
28238,231128
28239,231129
28239,231130
28239,231131
28239,231132
28240,231133
28240,231134
28240,231135
28240,231136
28241,231137
28241,231138
28241,231139
28241,231140
28242,231141
28242,231142
28242,231143
28242,231144
28243,231145
28243,231146
28243,231147
28243,231148
28244,231149
28244,231150
28244,231151
28244,231152
28245,231153
28245,231154
28245,231155
28245,231156
28246,231157
28246,231158
28246,231159
28246,231160
28247,231161
28247,231162
28247,231163
28247,231164
28248,231165
28248,231166
28248,231167
28248,231168
28249,231169
28249,231170
28249,231171
28249,231172
28250,231173
28250,231174
28250,231175
28250,231176
28251,231177
28251,231178
28251,231179
28251,231180
28252,231181
28252,231182
28252,231183
28252,231184
28253,231185
28253,231186
28253,231187
28253,231188
28254,231189
28254,231190
28254,231191
28254,231192
28255,231193
28255,231194
28255,231195
28255,231196
28256,231197
28256,231198
28256,231199
28256,231200
28257,231201
28257,231202
28257,231203
28257,231204
28258,231205
28258,231206
28258,231207
28258,231208
28259,231209
28259,231210
28259,231211
28259,231212
28260,231213
28260,231214
28260,231215
28260,231216
28261,231217
28261,231218
28261,231219
28261,231220
28262,231221
28262,231222
28262,231223
28262,231224
28263,231225
28263,231226
28263,231227
28263,231228
28264,231229
28264,231230
28264,231231
28264,231232
28265,231233
28265,231234
28265,231235
28265,231236
28266,231237
28266,231238
28266,231239
28266,231240
28267,231241
28267,231242
28267,231243
28267,231244
28268,231245
28268,231246
28268,231247
28268,231248
28269,231249
28269,231250
28269,231251
28269,231252
28270,231253
28270,231254
28270,231255
28270,231256
28271,231257
28271,231258
28271,231259
28271,231260
28272,231261
28272,231262
28272,231263
28272,231264
28273,231265
28273,231266
28273,231267
28273,231268
28274,231269
28274,231270
28274,231271
28274,231272
28275,231273
28275,231274
28275,231275
28275,231276
28276,231277
28276,231278
28276,231279
28276,231280
28277,231281
28277,231282
28277,231283
28277,231284
28278,231285
28278,231286
28278,231287
28278,231288
28279,231289
28279,231290
28279,231291
28279,231292
28280,231293
28280,231294
28280,231295
28280,231296
28281,231297
28281,231298
28281,231299
28281,231300
28282,231301
28282,231302
28282,231303
28282,231304
28283,231305
28283,231306
28283,231307
28283,231308
28284,231309
28284,231310
28284,231311
28284,231312
28285,231313
28285,231314
28285,231315
28285,231316
28286,231317
28286,231318
28286,231319
28286,231320
28287,231321
28287,231322
28287,231323
28287,231324
28288,231325
28288,231326
28288,231327
28288,231328
28289,231329
28289,231330
28289,231331
28289,231332
28290,231333
28290,231334
28290,231335
28290,231336
28291,231337
28291,231338
28291,231339
28291,231340
28292,231341
28292,231342
28292,231343
28292,231344
28293,231345
28293,231346
28293,231347
28293,231348
28294,231349
28294,231350
28294,231351
28294,231352
28295,231353
28295,231354
28295,231355
28295,231356
28296,231357
28296,231358
28296,231359
28296,231360
28297,231361
28297,231362
28297,231363
28297,231364
28298,231365
28298,231366
28298,231367
28298,231368
28299,231369
28299,231370
28299,231371
28299,231372
28299,231373
28299,231374
28299,231375
28299,231376
28300,231377
28300,231378
28300,231379
28300,231380
28300,231381
28300,231382
28300,231383
28300,231384
28301,231385
28301,231386
28301,231387
28301,231388
28302,231389
28302,231390
28302,231391
28302,231392
28303,231393
28303,231394
28303,231395
28303,231396
28303,231397
28303,231398
28303,231399
28303,231400
28304,231401
28304,231402
28304,231403
28304,231404
28305,231405
28305,231406
28305,231407
28305,231408
28305,231409
28305,231410
28305,231411
28305,231412
28306,231413
28306,231414
28306,231415
28306,231416
28306,231417
28306,231418
28306,231419
28306,231420
28307,231421
28307,231422
28307,231423
28307,231424
28308,231425
28308,231426
28308,231427
28308,231428
28309,231429
28309,231430
28309,231431
28309,231432
28310,231433
28310,231434
28310,231435
28310,231436
28310,231437
28310,231438
28310,231439
28310,231440
28311,231441
28311,231442
28311,231443
28311,231444
28312,231445
28312,231446
28312,231447
28312,231448
28313,231449
28313,231450
28313,231451
28313,231452
28314,231453
28314,231454
28314,231455
28314,231456
28314,231457
28314,231458
28314,231459
28314,231460
28315,231461
28315,231462
28315,231463
28315,231464
28315,231465
28315,231466
28315,231467
28315,231468
28316,231469
28316,231470
28316,231471
28316,231472
28317,231473
28317,231474
28317,231475
28317,231476
28317,231477
28317,231478
28317,231479
28317,231480
28318,231481
28318,231482
28318,231483
28318,231484
28318,231485
28318,231486
28318,231487
28318,231488
28319,231489
28319,231490
28319,231491
28319,231492
28319,231493
28319,231494
28319,231495
28319,231496
28320,231497
28320,231498
28320,231499
28320,231500
28321,231501
28321,231502
28321,231503
28321,231504
28322,231505
28322,231506
28322,231507
28322,231508
28323,231509
28323,231510
28323,231511
28323,231512
28324,231513
28324,231514
28324,231515
28324,231516
28325,231517
28325,231518
28325,231519
28325,231520
28326,231521
28326,231522
28326,231523
28326,231524
28327,231525
28327,231526
28327,231527
28327,231528
28328,231529
28328,231530
28328,231531
28328,231532
28329,231533
28329,231534
28329,231535
28329,231536
28330,231537
28330,231538
28330,231539
28330,231540
