ID,RefNode
5057,0
5058,0
5059,0
5060,0
5061,0
5062,0
5063,0
5064,0
5065,0
5066,0
5067,0
5068,0
5069,0
5070,0
5071,0
5072,0
5073,0
5074,0
5075,0
5076,0
5077,0
5078,0
5079,0
5080,0
5081,0
5082,0
5083,0
5084,0
5085,0
5086,0
5087,0
5088,0
5089,0
5090,0
5091,0
5092,0
5093,0
5094,0
5095,0
5096,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,0
5103,0
5104,0
5105,0
5106,0
5107,0
5108,0
5109,0
5110,0
5111,0
5112,0
5113,0
5114,0
5115,0
5116,0
5117,0
5118,0
5119,0
5120,0
5121,0
5122,0
5123,0
5124,0
5125,0
5126,0
5127,0
5128,0
5129,0
5130,0
5131,0
5132,0
5133,0
5134,0
5135,0
5136,0
5137,0
5138,0
5139,0
5140,0
5141,0
5142,0
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,0
5152,0
5153,0
5154,0
5155,0
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,0
5164,0
5165,0
5166,0
5167,0
5168,0
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,0
5177,0
5178,0
5179,0
5180,0
5181,0
5182,0
5183,0
5184,0
5185,0
5186,0
5187,0
5188,0
5189,0
5190,0
5191,0
5192,0
5193,0
5194,0
5195,0
5196,0
5197,0
5198,0
5199,0
5200,0
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,0
5208,0
5209,0
5210,0
5211,0
5212,0
5213,0
5214,0
5215,0
5216,0
5217,0
5218,0
5219,0
5220,0
5221,0
5222,0
5223,0
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,0
5234,0
5235,0
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,0
5243,0
5244,0
5245,0
5246,0
5247,0
5248,0
5249,0
5250,0
5251,0
5252,0
5253,0
5254,0
5255,0
5256,0
5257,0
5258,0
5259,0
5260,0
5261,0
5262,0
5263,0
5264,0
5265,0
5266,0
5267,0
5268,0
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,0
5276,0
5277,0
5278,0
5279,0
5280,0
5281,0
5282,0
5283,0
5284,0
5285,0
5286,0
5287,0
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,0
5297,0
5298,0
5299,0
5300,0
5301,0
5302,0
5303,0
5304,0
5305,0
5306,0
5307,0
5308,0
5309,0
5310,0
5311,0
5312,0
5313,0
5314,0
5315,0
5316,0
5317,0
5318,0
5319,0
5320,0
5321,0
5322,0
5323,0
5324,0
5325,0
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5338,0
5339,0
5340,0
5341,0
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5372,0
5374,0
5375,0
5376,0
5377,0
5378,0
5379,0
5380,0
5381,0
5382,0
5383,0
5386,0
5387,0
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0
5432,0
5433,0
5434,0
5435,0
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,0
5444,0
5445,0
5446,0
5447,0
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,0
5456,0
5457,0
5458,0
5459,0
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5536,0
5537,0
5538,0
5539,0
5540,0
5541,0
5543,0
5544,0
5545,0
5546,0
5547,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5561,0
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5568,0
5569,0
5570,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5602,0
5603,0
5604,0
5605,0
5606,0
5607,0
5608,0
5609,0
5610,0
5611,0
5612,0
5613,0
5614,0
5615,0
5616,0
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,0
5624,0
5625,0
5626,0
5627,0
5628,0
5629,0
5630,0
5631,0
5632,0
5633,0
5634,0
5635,0
5636,0
5637,0
5638,0
5639,0
5640,0
5641,0
5642,0
5643,0
5644,0
5645,0
5646,0
5647,0
5648,0
5649,0
5650,0
5651,0
5652,0
5653,0
5654,0
5655,0
5656,0
5657,0
5658,0
5659,0
5660,0
5661,0
5662,0
5663,0
5664,0
5665,0
5666,0
5667,0
5668,0
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,0
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,1
5690,0
5691,0
5692,0
5693,0
5694,0
5695,0
5696,0
5700,0
5701,0
5702,0
5703,0
5704,0
5705,0
5706,0
5707,0
5708,0
5709,0
5711,0
5712,0
5713,0
5716,0
5717,0
5718,0
5719,0
5720,0
5723,0
5724,0
5726,0
5727,0
5728,0
5729,0
5730,0
5731,0
5732,0
5734,0
5735,0
5736,0
5737,0
5739,0
5740,0
5741,0
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,0
5751,0
5753,0
5754,0
5755,0
5756,0
5757,0
5758,0
5759,0
5760,0
5761,0
5762,0
5763,0
5764,0
5765,0
5766,0
5826,0
5827,0
5829,0
5830,0
5831,0
5832,0
5833,0
5834,0
5835,0
5836,0
5837,0
5838,0
5839,0
5840,0
5841,0
5842,0
5843,0
5844,0
5845,0
5846,0
5847,0
5848,0
5849,0
5850,0
5851,0
5852,0
5854,0
5856,0
5857,0
5858,0
5859,0
5860,0
5861,0
5863,0
5864,0
5865,0
14930000,0
15710000,0
14170000,0
13110000,0
14550000,0
10920000,0
11720000,0
14290000,0
15370000,0
13220000,0
13730000,0
11580000,0
13020000,0
16260000,0
10860000,0
15120000,0
15470000,0
12860000,0
12550000,0
14040000,0
11850000,0
14700000,0
14470000,0
13880000,0
12380000,0
13950000,0
11970000,0
14410000,0
10500000,0
11230000,0
13250000,0
10520000,0
15700000,0
13210000,0
14450000,0
13600000,0
13630000,0
13320000,0
15530000,0
11780000,0
12280000,0
13860000,0
11290000,0
10360000,0
13240000,0
13770000,0
14610000,0
10820000,0
15560000,0
12300000,0
12420000,0
12490000,0
14150000,0
14970000,0
12950000,0
10990000,0
10430000,0
12410000,0
14950000,0
15610000,0
13050000,0
15750000,0
12090000,0
15340000,0
10270000,0
15090000,0
10660000,0
14160000,0
11190000,0
12060000,0
12040000,0
13820000,0
10540000,0
11750000,0
11020000,0
10770000,0
12110000,0
11620000,0
11420000,0
12290000,0
16120000,0
11940000,0
15180000,0
13000000,0
13530000,0
16130000,0
15260000,0
12900000,0
10640000,0
10720000,0
11210000,0
10650000,0
15430000,0
10570000,0
14080000,0
14580000,0
13270000,0
11280000,0
15290000,0
11110000,0
14650000,0
12370000,0
13440000,0
10230000,0
12990000,0
13910000,0
10030000,0
11740000,0
11330000,0
12880000,0
13690000,0
13120000,0
11880000,0
15490000,0
13450000,0
15780000,0
10780000,0
10190000,0
13790000,0
16370000,0
10890000,0
14740000,0
13550000,0
13720000,0
13200000,0
12120000,0
11000000,0
14500000,0
14350000,0
14440000,0
15930000,0
14180000,0
14020000,0
13180000,0
10840000,0
14560000,0
14800000,0
12320000,0
14010000,0
15860000,0
15230000,0
15450000,0
12480000,0
13510000,0
14620000,0
12520000,0
12200000,0
15920000,0
15630000,0
11400000,0
14060000,0
16300000,0
11080000,0
16360000,0
15540000,0
14050000,0
15730000,0
15970000,0
12770000,0
14260000,0
12460000,0
11010000,0
16020000,0
14000000,0
15400000,0
13610000,0
10450000,0
16240000,0
11640000,0
11200000,0
11730000,0
14520000,0
13410000,0
10970000,0
12170000,0
14360000,0
11830000,0
10580000,0
13660000,0
12840000,0
10900000,0
14630000,0
14730000,0
14420000,0
13980000,0
13040000,0
16280000,0
11040000,0
16170000,0
15040000,0
12010000,0
10480000,0
13340000,0
16270000,0
10950000,0
11160000,0
10390000,0
16320000,0
13540000,0
11810000,0
12930000,0
14960000,0
13080000,0
15840000,0
10090000,0
15480000,0
11510000,0
15300000,0
15620000,0
14890000,0
15460000,0
13030000,0
10740000,0
15130000,0
11310000,0
10440000,0
11430000,0
12340000,0
14140000,0
14230000,0
10620000,0
10140000,0
12050000,0
11490000,0
11950000,0
10130000,0
10300000,0
14990000,0
14430000,0
10790000,0
15550000,0
16230000,0
16040000,0
14510000,0
13170000,0
10050000,0
14810000,0
14110000,0
13890000,0
12960000,0
12130000,0
13280000,0
13100000,0
10070000,0
12430000,0
12690000,0
13710000,0
12920000,0
11470000,0
15200000,0
15600000,0
10510000,0
14090000,0
15980000,0
15360000,0
16150000,0
11150000,0
10370000,0
11370000,0
15220000,0
10680000,0
12730000,0
10690000,0
14600000,0
14750000,0
12820000,0
12210000,0
12710000,0
13420000,0
10400000,0
12810000,0
13930000,0
11930000,0
14640000,0
12910000,0
11090000,0
15140000,0
10020000,0
11340000,0
13520000,0
15650000,0
16000000,0
15910000,0
15060000,0
14900000,0
13150000,0
11820000,0
13160000,0
15280000,0
11360000,0
11140000,0
11030000,0
12680000,0
11440000,0
15820000,0
12850000,0
14300000,0
12630000,0
11960000,0
11450000,0
12590000,0
11570000,0
13750000,0
15010000,0
15940000,0
15520000,0
12080000,0
14860000,0
12610000,0
10310000,0
16210000,0
10930000,0
13840000,0
15770000,0
14370000,0
14680000,0
11710000,0
13260000,0
10530000,0
14850000,0
10810000,0
14690000,0
16110000,0
15190000,0
16160000,0
16100000,0
12070000,0
11170000,0
11060000,0
13680000,0
13850000,0
15270000,0
10250000,0
11770000,0
11260000,0
11270000,0
11600000,0
15030000,0
12580000,0
11760000,0
15150000,0
10560000,0
10160000,0
12020000,0
15440000,0
12740000,0
15020000,0
13230000,0
14590000,0
12270000,0
13400000,0
12230000,0
14270000,0
15350000,0
11670000,0
15160000,0
12570000,0
12530000,0
15760000,0
15100000,0
10010000,0
14240000,0
10850000,0
14250000,0
10960000,0
13940000,0
10980000,0
11870000,0
12180000,0
12160000,0
10330000,0
10170000,0
15640000,0
15690000,0
11390000,0
12350000,0
10210000,0
14320000,0
16330000,0
14280000,0
14220000,0
10180000,0
15580000,0
15880000,0
14910000,0
13460000,0
14330000,0
15870000,0
14530000,0
12790000,0
10800000,0
12670000,0
16140000,0
15720000,0
15390000,0
12220000,0
14720000,0
14980000,0
13620000,0
10880000,0
15420000,0
11990000,0
14190000,0
16080000,0
12250000,0
10910000,0
13360000,0
12890000,0
11540000,0
15070000,0
10710000,0
12870000,0
12640000,0
15050000,0
11590000,0
15320000,0
14940000,0
11300000,0
12310000,0
14100000,0
11410000,0
14380000,0
13300000,0
11630000,0
15960000,0
15590000,0
13350000,0
14210000,0
10420000,0
14340000,0
11890000,0
16350000,0
10260000,0
15850000,0
14400000,0
12800000,0
11840000,0
14880000,0
14840000,0
14870000,0
15510000,0
14710000,0
10380000,0
15210000,0
13310000,0
14540000,0
15830000,0
16200000,0
11550000,0
16030000,0
11910000,0
10600000,0
15660000,0
10940000,0
10870000,0
11480000,0
15110000,0
14780000,0
12750000,0
15570000,0
15500000,0
14460000,0
12440000,0
11350000,0
16250000,0
15380000,0
10000000,0
15890000,0
15000000,0
12240000,0
14200000,0
13470000,0
10630000,0
13870000,0
11520000,0
11700000,0
16340000,0
14660000,0
13700000,0
11900000,0
15240000,0
10040000,0
14570000,0
15080000,0
14030000,0
13290000,0
12600000,0
15670000,0
13990000,0
11500000,0
13810000,0
11690000,0
13380000,0
15330000,0
12190000,0
11050000,0
14770000,0
11250000,0
14480000,0
13760000,0
15310000,0
16090000,0
12000000,0
11800000,0
14670000,0
14820000,0
13640000,0
14920000,0
16190000,0
13390000,0
11380000,0
14130000,0
13190000,0
11240000,0
13370000,0
12560000,0
15250000,0
10350000,0
10080000,0
12260000,0
13740000,0
13090000,0
14310000,0
13780000,0
10290000,0
11530000,0
15790000,0
15410000,0
14830000,0
13920000,0
10830000,0
12400000,0
10750000,0
12660000,0
15740000,0
11320000,0
10320000,0
11920000,0
15990000,0
15680000,0
16290000,0
13430000,0
14120000,0
12360000,0
12510000,0
13670000,0
12760000,0
14390000,0
11610000,0
13960000,0
13590000,0
14490000,0
13650000,0
10590000,0
13500000,0
16180000,0
14760000,0
12100000,0
12830000,0
12700000,0
11790000,0
11070000,0
13490000,0
16010000,0
11660000,0
11680000,0
13070000,0
13830000,0
15800000,0
11650000,0
16220000,0
14790000,0
11120000,0
11460000,0
11180000,0
13580000,0
13800000,0
12030000,0
10110000,0
13970000,0
13480000,0
15170000,0
10550000,0
12650000,0
13570000,0
11130000,0
10470000,0
13900000,0
